source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon FR","18.99","BIA-GP-CHAIN-007-040-700","30/03/2022 19:28:16","1"
"AMAZON FBA","Transter AMA US","14.77","PAV-S925-HOOP-BALI-003-015","20/03/2022 07:09:48","1"
"AMAZON FBA","Amazon UK","15.99","S925-WHI-EAR-STUD-ZOD-001-PIS","03/03/2022 21:57:14","1"
"AMAZON FBA","Amazon DE","10.07","PAV-S925-EAR-BALL-001-020-2PAIR","14/03/2022 22:03:12","1"
"AMAZON FBA","Amazon UK","11.99","BIA-GP-CHAIN-001-035-500","01/03/2022 03:46:59","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","01/03/2022 17:23:50","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","22/03/2022 01:18:20","1"
"AMAZON FBA","Amazon ES","11.99","GS-GP-CHAIN-EXT-001","09/03/2022 17:13:35","1"
"AMAZON FBA","Transter AMA AU","15.99","GS-S925-CHAIN-EXT-001","17/03/2022 16:33:30","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-001-035-700","20/03/2022 10:17:58","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","22/03/2022 03:15:59","2"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","03/03/2022 15:17:54","1"
"AMAZON FBA","Transter AMA US","11.54","PAV-S925-EAR-BALL-001-020-2PAIR","07/03/2022 04:58:29","1"
"AMAZON FBA","Amazon UK","24.99","S925-YEL-PEN-COIN-003","29/03/2022 19:26:36","1"
"AMAZON FBA","Transter AMA AU","11.99","PAV-S925-EAR-BALL-001-020-2PAIR","07/03/2022 06:55:38","1"
"AMAZON FBA","Transter AMA CA","25.75","BIA-GP-CHAIN-012-100-450","03/03/2022 04:34:48","1"
"AMAZON FBA","Amazon FR","13.99","S925-YEL-EAR-STUD-PERL-001-6to7","25/03/2022 08:25:52","2"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-CRAW-008-WH","05/03/2022 19:33:52","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","22/03/2022 15:22:26","1"
"AMAZON FBA","Transter AMA CA","18.75","BIA-S925-CHAIN-052-040-250","28/03/2022 08:50:37","1"
"AMAZON FBA","Amazon IT","15.99","BIA-GP-CHAIN-001-035-500","16/03/2022 04:37:13","1"
"AMAZON FBA","Amazon FR","16.12","BIA-S925-CHAIN-024-190-190","20/03/2022 17:52:54","1"
"AMAZON FBA","Amazon ES","15.99","BIA-GP-CHAIN-007-040-500","12/03/2022 13:38:44","1"
"AMAZON FBA","Amazon IT","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","13/03/2022 13:35:43","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","09/03/2022 00:19:06","1"
"AMAZON FBA","Amazon DE","17.99","BIA-S925-CHAIN-019-110-450","05/03/2022 11:48:25","1"
"AMAZON FBA","Amazon ES","13.99","S925-WHI-EAR-SWA-005-202","20/03/2022 00:43:01","1"
"AMAZON FBA","Transter AMA CA","27","BIA-S925-CHAIN-019-110-220-250","02/03/2022 04:54:09","1"
"AMAZON FBA","Amazon FR","11.99","GS-S925-HOOP-007","14/03/2022 12:00:59","1"
"AMAZON FBA","Amazon DE","10.99","BIA-S925-CHAIN-052-040-250","17/03/2022 16:14:59","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-031-230-190","07/03/2022 02:18:06","1"
"AMAZON FBA","Transter AMA AU","15.99","GS-ROSE-CHAIN-EXT-001","17/03/2022 17:38:30","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-012-100-500","01/03/2022 21:12:23","1"
"AMAZON FBA","Transter AMA US","12.09","BIA-S925-CHAIN-019-110-190","06/03/2022 16:36:19","1"
"AMAZON FBA","Transter AMA CA","20.33","PAV-S925-EAR-BALL-001-020-2PAIR","16/03/2022 06:33:51","1"
"AMAZON FBA","Amazon IT","16.99","BIA-GP-CHAIN-015-120-500","23/03/2022 12:56:59","1"
"AMAZON FBA","Transter AMA CA","27.47","BIA-S925-CHAIN-019-110-220-250","19/03/2022 02:07:13","2"
"AMAZON FBA","Transter AMA US","16.2","BIA-S925-CHAIN-001-040-700","17/03/2022 21:42:46","1"
"AMAZON FBA","Amazon ES","11.99","GS-S925-CHAIN-EXT-001","14/03/2022 17:05:17","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","07/03/2022 01:27:58","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","19/03/2022 18:27:12","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","09/03/2022 22:20:23","1"
"AMAZON FBA","Transter AMA AU","19.99","BIA-GP-HOOP-HIN-020","07/03/2022 05:39:12","1"
"AMAZON FBA","Transter AMA AU","11.99","PAV-S925-EAR-BALL-001-020-2PAIR","22/03/2022 05:45:44","1"
"AMAZON FBA","Amazon ES","14.99","S925-WHI-EAR-CRAW-008-WH","24/03/2022 12:28:28","1"
"AMAZON FBA","Amazon UK","13.99","S925-YEL-BRA-CHA-004-200","01/03/2022 20:29:05","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-016-350-180","07/03/2022 18:22:27","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","30/03/2022 17:11:57","1"
"AMAZON FBA","Amazon FR","14.99","BIA-GP-CHAIN-015-120-500","13/03/2022 01:31:45","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","19/03/2022 15:31:27","1"
"AMAZON FBA","Amazon FR","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","09/03/2022 14:32:25","1"
"AMAZON FBA","Transter AMA CA","19.62","BIA-GP-HOOP-HIN-010","19/03/2022 00:16:06","1"
"AMAZON FBA","Amazon UK","8.99","GS-S925-HOOP-007","06/03/2022 01:39:18","1"
"AMAZON FBA","Amazon ES","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","16/03/2022 18:37:35","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-RIN-CEL-006-S","01/03/2022 21:17:51","1"
"AMAZON FBA","Amazon IT","16.99","BIA-GP-CHAIN-015-120-500","08/03/2022 21:51:50","1"
"AMAZON","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","07/03/2022 14:37:48","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","12/03/2022 17:49:31","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","10/03/2022 19:43:34","1"
"AMAZON FBA","Amazon DE","10.99","BIA-S925-CHAIN-052-040-250","23/03/2022 18:13:56","1"
"AMAZON FBA","Amazon DE","10.99","BIA-S925-CHAIN-052-040-250","30/03/2022 23:55:42","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","15/03/2022 12:50:06","1"
"AMAZON FBA","Transter AMA CA","24.94","BIA-S925-CHAIN-012-100-500","19/03/2022 02:07:16","1"
"AMAZON FBA","Transter AMA AU","19.99","S925-WHI-EAR-STUD-ZOD-001-PIS","03/03/2022 14:41:02","1"
"AMAZON FBA","Amazon FR","12.09","GS-ROSE-CHAIN-EXT-001","08/03/2022 02:46:41","1"
"AMAZON","Amazon FR","14.99","BIA-GP-CHAIN-012-100-450","24/03/2022 14:44:38","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-035-700","02/03/2022 17:46:28","1"
"AMAZON FBA","Amazon DE","13.99","PAV-S925-HOOP-BALI-003-015","22/03/2022 00:54:49","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","12/03/2022 08:10:45","1"
"AMAZON FBA","Amazon IT","21.99","S925-WHI-EAR-STUD-ZOD-001-TAU","10/03/2022 13:30:37","1"
"AMAZON","Transter AMA CA","24.51","BIA-S925-CHAIN-012-100-500","03/03/2022 14:41:59","1"
"AMAZON FBA","Amazon DE","14.74","BIA-GP-CHAIN-008-030-500","12/03/2022 12:08:50","1"
"AMAZON FBA","Amazon ES","21.99","S925-WHI-PEN-SEA-001","10/03/2022 01:30:34","1"
"AMAZON FBA","Amazon DE","11.09","BIA-S925-CHAIN-052-040-250","09/03/2022 00:37:01","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","24/03/2022 14:24:36","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","29/03/2022 02:03:05","1"
"AMAZON FBA","Amazon ES","14.99","S925-WHI-EAR-HOOP-012-020","15/03/2022 22:47:45","1"
"AMAZON FBA","Amazon ES","11.99","GS-GP-CHAIN-EXT-001","17/03/2022 14:26:38","1"
"AMAZON FBA","Transter AMA US","15.89","BIA-S925-CHAIN-052-040-250","20/03/2022 03:51:58","1"
"AMAZON FBA","Amazon FR","11.99","S925-WHI-EAR-CUFF-008","08/03/2022 17:16:27","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-045-140-180","07/03/2022 00:34:08","1"
"AMAZON FBA","Amazon ES","11.99","BIA-GP-HOOP-HIN-010","16/03/2022 21:01:00","2"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","18/03/2022 18:22:33","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-190","23/03/2022 03:37:26","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","25/03/2022 15:38:22","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","10/03/2022 19:12:00","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","17/03/2022 03:21:26","1"
"AMAZON","Transter AMA US","31.74","BIA-ROSE-CHAIN-020-200-700","14/03/2022 14:30:41","1"
"AMAZON FBA","Amazon UK","11.99","BIA-GP-CHAIN-012-100-450","15/03/2022 17:57:32","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","27/03/2022 23:25:48","1"
"AMAZON FBA","Transter AMA US","14.83","BIA-S925-CHAIN-020-200-190","21/03/2022 02:14:13","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","25/03/2022 07:02:10","1"
"AMAZON FBA","Amazon IT","16.99","BIA-GP-CHAIN-008-030-500","16/03/2022 17:34:55","1"
"AMAZON","Transter AMA CA","24.29","BIA-S925-CHAIN-012-100-500","09/03/2022 14:36:14","1"
"AMAZON FBA","Amazon FR","19.99","BIA-S925-CHAIN-016-350-190","31/03/2022 20:52:14","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-024-190-190","21/03/2022 00:55:41","1"
"AMAZON FBA","Transter AMA CA","24.63","S925-WHI-EAR-STUD-SWA-006-001-BBL","03/03/2022 23:46:41","1"
"AMAZON FBA","Transter AMA CA","26.76","BIA-S925-CHAIN-019-110-220-250","06/03/2022 13:43:20","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-020-200-190","20/03/2022 18:19:35","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-001-035-500","05/03/2022 18:45:23","1"
"AMAZON FBA","Amazon FR","11.99","GS-GP-CHAIN-EXT-001","01/03/2022 19:09:08","1"
"AMAZON FBA","Amazon DE","11.99","BIA-GP-CHAIN-001-035-360","09/03/2022 02:22:38","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-001-040-700","15/03/2022 21:28:11","1"
"AMAZON FBA","Transter AMA US","12.49","BIA-S925-CHAIN-045-140-180","21/03/2022 22:18:49","1"
"AMAZON FBA","Amazon UK","29.99","S925-WHI-RIN-HAM-001-P","07/03/2022 21:07:14","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","11/03/2022 21:13:54","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-024-190-190","18/03/2022 15:46:38","1"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","24/03/2022 08:21:39","1"
"AMAZON FBA","Transter AMA US","20.04","BIA-S925-CHAIN-036-140-220-250","31/03/2022 08:30:19","1"
"AMAZON FBA","Amazon IT","19.99","BIA-S925-CHAIN-019-110-450","18/03/2022 21:07:58","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","22/03/2022 11:09:55","1"
"AMAZON FBA","Amazon IT","15.99","BIA-GP-CHAIN-008-030-450","18/03/2022 00:06:16","1"
"AMAZON FBA","Amazon IT","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","28/03/2022 01:40:13","1"
"AMAZON FBA","Transter AMA CA","24.85","S925-WHI-EAR-STUD-SWA-006-001-BBL","21/03/2022 16:27:54","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","29/03/2022 17:06:02","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","26/03/2022 02:10:04","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","08/03/2022 04:02:43","1"
"AMAZON FBA","Transter AMA AU","16.99","BIA-S925-CHAIN-019-110-220-250","02/03/2022 16:20:46","1"
"AMAZON FBA","Transter AMA US","16","BIA-S925-CHAIN-052-040-250","06/03/2022 23:18:00","1"
"AMAZON","Transter AMA CA","24.94","BIA-S925-CHAIN-012-100-500","14/03/2022 14:30:47","1"
"AMAZON FBA","Amazon DE","9.99","PAV-S925-EAR-BALL-001-020-2PAIR","29/03/2022 14:22:22","1"
"AMAZON FBA","Transter AMA US","12.55","BIA-S925-CHAIN-045-140-180","30/03/2022 09:49:13","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-001-035-500","18/03/2022 19:47:44","1"
"AMAZON FBA","Amazon IT","15.99","S925-WHI-EAR-SWA-005-202","14/03/2022 23:28:00","1"
"AMAZON FBA","Amazon ES","15.99","BIA-S925-CHAIN-016-350-180","22/03/2022 18:11:02","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-019-110-220-250","22/03/2022 21:01:35","1"
"AMAZON FBA","Amazon FR","14.99","BIA-S925-CHAIN-012-100-500","04/03/2022 17:47:17","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","08/03/2022 21:54:31","1"
"AMAZON FBA","Amazon ES","30.99","S925-WHI-PEN-CROS-003","14/03/2022 19:04:53","1"
"AMAZON FBA","Amazon UK","9.99","BIA-ROSE-CHAIN-001-035-360","02/03/2022 22:57:53","1"
"AMAZON FBA","Amazon IT","12.99","GS-S925-CHAIN-EXT-001","24/03/2022 02:22:25","1"
"AMAZON FBA","Amazon DE","10.07","PAV-S925-EAR-BALL-001-020-2PAIR","22/03/2022 22:05:59","1"
"AMAZON FBA","Amazon IT","12.99","GS-S925-HOOP-007","15/03/2022 02:26:42","1"
"AMAZON FBA","Amazon ES","13.99","S925-WHI-EAR-SWA-005-202","18/03/2022 18:59:03","1"
"AMAZON FBA","Transter AMA CA","18.75","BIA-S925-CHAIN-052-040-250","09/03/2022 06:54:23","1"
"AMAZON FBA","Transter AMA US","14.15","BIA-S925-CHAIN-046-170-220-250","11/03/2022 07:28:10","2"
"AMAZON FBA","Transter AMA CA","24.06","BIA-S925-CHAIN-001-035-700","28/03/2022 06:28:14","1"
"AMAZON FBA","Transter AMA US","14.83","BIA-GP-CHAIN-015-120-500","17/03/2022 00:08:55","1"
"AMAZON FBA","Amazon DE","10.99","GS-GP-CHAIN-EXT-001","23/03/2022 22:31:48","1"
"AMAZON FBA","Amazon ES","29.99","S925-WHI-PEN-CROS-004","01/03/2022 19:22:17","1"
"AMAZON FBA","Amazon ES","14.99","PAV-S925-HOOP-BALI-003-015","18/03/2022 19:09:55","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","03/03/2022 05:07:15","1"
"AMAZON FBA","Amazon UK","13.99","S925-YEL-EAR-STUD-PERL-001-9to10","10/03/2022 02:02:57","1"
"AMAZON FBA","Transter AMA CA","29.42","BIA-S925-CHAIN-041-220-220-250","13/03/2022 15:14:06","1"
"AMAZON FBA","Amazon UK","14.99","BIA-GP-CHAIN-012-100-600","11/03/2022 03:14:39","1"
"AMAZON FBA","Transter AMA CA","24.29","S925-WHI-EAR-HOOP-009-020","13/03/2022 02:17:05","1"
"AMAZON FBA","Amazon UK","15.99","GS-S925-CHAIN-SLI-003-019","18/03/2022 02:33:12","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","17/03/2022 23:49:45","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-HOOP-004","22/03/2022 22:28:59","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-008-035-450","09/03/2022 21:21:46","1"
"AMAZON FBA","Amazon DE","18.99","BIA-ROSE-CHAIN-024-140-450","24/03/2022 02:27:10","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","13/03/2022 13:34:56","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","07/03/2022 03:44:01","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","30/03/2022 16:10:16","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-BRA-CHA-037-190","17/03/2022 19:15:42","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-180","20/03/2022 02:56:58","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-500","11/03/2022 10:45:47","1"
"AMAZON FBA","Transter AMA US","16.23","BIA-S925-CHAIN-031-230-450","09/03/2022 03:21:31","1"
"AMAZON FBA","Amazon UK","9.19",,"18/03/2022 00:34:47","1"
"AMAZON FBA","Amazon DE","18.99","BIA-ROSE-CHAIN-024-140-450","14/03/2022 08:19:38","1"
"AMAZON FBA","Amazon ES","10.99","BIA-S925-CHAIN-001-035-360","03/03/2022 18:25:59","1"
"AMAZON FBA","Amazon FR","3.99",,"30/03/2022 17:45:16","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-BRA-CHA-037-190","16/03/2022 21:37:06","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-7to8","17/03/2022 18:28:48","1"
"AMAZON FBA","Transter AMA US","17.99","S925-BAW-BRA-CHA-012-190","25/03/2022 04:59:12","1"
"AMAZON FBA","Transter AMA CA","26.76","BIA-S925-CHAIN-024-140-450","18/03/2022 13:23:11","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","18/03/2022 03:19:00","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-7to8","08/03/2022 13:38:02","1"
"AMAZON FBA","Transter AMA US","22.14","BIA-S925-HOOP-004","13/03/2022 03:17:51","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","11/03/2022 03:16:47","1"
"AMAZON FBA","Transter AMA US","13.06","BIA-S925-CHAIN-015-120-500","21/03/2022 07:12:06","1"
"AMAZON","Amazon ES","9.99",,"03/03/2022 14:42:04","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-CHAIN-024-190-180","19/03/2022 21:47:54","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-024-140-500","15/03/2022 11:21:24","1"
"AMAZON FBA","Amazon UK","15.36","BIA-S925-CHAIN-024-140-500","10/03/2022 22:56:53","1"
"AMAZON FBA","Transter AMA US","21.14","BIA-S925-CHAIN-020-200-500","16/03/2022 07:22:56","1"
"AMAZON FBA","Transter AMA CA","60.68","S925-WHI-NEC-CHA-024-047-500","07/03/2022 16:01:39","1"
"AMAZON FBA","Amazon UK","12.99","S925-BC-1764-PEN-3H","07/03/2022 19:55:08","1"
"AMAZON FBA","Amazon IT","24.99","S925-WHI-RIN-CEL-002","16/03/2022 00:59:09","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-031-230-450","14/03/2022 03:21:25","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-031-230-500","09/03/2022 17:57:24","1"
"AMAZON FBA","Amazon ES","14.04","S925-WHI-PEN-LET-001-J","01/03/2022 16:27:17","1"
"AMAZON FBA","Amazon DE","15.12","BIA-ROSE-CHAIN-015-120-500","08/03/2022 04:17:33","1"
"AMAZON FBA","Amazon FR","12.99","S925-WHI-PEN-CROS-002","09/03/2022 13:06:52","1"
"AMAZON FBA","Amazon ES","17.99","S925-BC-5260-EAR-7M","25/03/2022 22:00:12","1"
"AMAZON FBA","Amazon FR","10.99","BIA-S925-CHAIN-001-035-360","28/03/2022 19:18:21","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-HOOP-004","29/03/2022 20:35:29","1"
"AMAZON FBA","Amazon FR","28.99","BIA-S925-HOOP-005","21/03/2022 04:01:08","1"
"AMAZON FBA","Transter AMA CA","19.42","BIA-S925-CHAIN-001-035-360","22/03/2022 14:39:48","1"
"AMAZON FBA","Amazon DE","17.99","S925-WHI-RIN-GEM-001-K","24/03/2022 23:19:09","1"
"AMAZON FBA","Amazon UK","14.99","S925-WHI-PEN-TREE-001","01/03/2022 23:22:54","1"
"AMAZON FBA","Amazon UK","16.99","BIA-S925-CHAIN-020-200-450","09/03/2022 15:35:57","1"
"AMAZON FBA","Transter AMA US","20.55","BIA-S925-CHAIN-020-200-500","13/03/2022 20:31:13","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","19/03/2022 03:06:02","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-005","08/03/2022 13:37:16","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-004-040-600","10/03/2022 03:56:47","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-005-060-200","03/03/2022 17:15:58","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-500","15/03/2022 19:27:46","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-024-140-500","10/03/2022 15:54:52","1"
"AMAZON FBA","Transter AMA US","11.97","BIA-S925-HOOP-001","15/03/2022 09:14:00","1"
"AMAZON FBA","Transter AMA CA","24.74","S925-WHI-EAR-STUD-PERL-002-9to10","13/03/2022 03:51:19","1"
"AMAZON FBA","Amazon IT","13.99","BIA-S925-HOOP-001","21/03/2022 14:32:42","1"
"AMAZON FBA","Amazon ES","27.99","BIA-S925-HOOP-005","04/03/2022 17:52:47","1"
"AMAZON","Amazon UK","37.99","S925-WHI-NEC-CHA-024-047-500","25/03/2022 14:52:03","1"
"AMAZON FBA","Transter AMA US","19.55","BIA-S925-CHAIN-020-200-450","30/03/2022 13:54:03","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-031-230-450","15/03/2022 21:20:57","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-024-190-180","03/03/2022 14:37:06","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","03/03/2022 17:20:08","1"
"AMAZON FBA","Transter AMA CA","36.83","BIA-S925-CHAIN-020-200-500","21/03/2022 19:52:59","1"
"AMAZON FBA","Amazon IT","14.99","S925-YEL-EAR-STUD-PERL-001-7to8","02/03/2022 20:01:05","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","08/03/2022 17:22:36","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","02/03/2022 21:57:39","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-041-220-190","20/03/2022 20:05:18","1"
"AMAZON FBA","Amazon ES","39.99","S925-WHI-NEC-CHA-024-047-500","22/03/2022 17:56:23","1"
"AMAZON FBA","Amazon UK","10.23","BIA-S925-HOOP-001","21/03/2022 21:10:55","1"
"AMAZON FBA","Transter AMA US","14.54","MS-S925-TOE-002","06/03/2022 23:27:38","1"
"AMAZON FBA","Transter AMA US","12.98","BIA-S925-CHAIN-041-220-190","23/03/2022 04:38:02","1"
"AMAZON FBA","Amazon UK","18.99","TIE-S925-ANK-004","10/03/2022 02:00:14","1"
"AMAZON FBA","Transter AMA US","18.31","BIA-ROSE-CHAIN-041-220-250","06/03/2022 16:10:09","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-500","29/03/2022 01:30:39","1"
"AMAZON FBA","Amazon FR","10.99","BIA-S925-CHAIN-001-035-360","15/03/2022 20:42:59","1"
"AMAZON FBA","Transter AMA CA","30.16","S925-WHI-RIN-CEL-006-M","13/03/2022 00:14:11","1"
"AMAZON","Amazon UK","16.99","BIA-GP-CHAIN-045-140-250","28/03/2022 13:40:36","1"
"AMAZON FBA","Amazon FR","24.99","BIA-S925-CHAIN-043-200-550","26/03/2022 10:23:11","1"
"AMAZON FBA","Amazon FR","13.32","BIA-S925-CHAIN-008-060-180","04/03/2022 22:23:48","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","10/03/2022 21:46:56","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-140-450","07/03/2022 17:23:15","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-012-200-450","25/03/2022 21:49:28","1"
"AMAZON FBA","Transter AMA AU","11.99","BIA-S925-CHAIN-001-030-500","21/03/2022 05:17:36","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-001","13/03/2022 23:20:15","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-024-140-450","09/03/2022 12:54:20","1"
"AMAZON FBA","Amazon DE","16.99","BIA-S925-CHAIN-031-230-500","09/03/2022 09:52:04","1"
"AMAZON FBA","Transter AMA AU","19.99","BIA-S925-CHAIN-024-140-500","09/03/2022 06:58:53","1"
"AMAZON FBA","Amazon UK","17.99","BIA-S925-CHAIN-043-200-450","07/03/2022 21:04:10","1"
"AMAZON FBA","Transter AMA US","14","S925-WHI-EAR-HOOP-009-020","14/03/2022 15:09:37","1"
"AMAZON FBA","Amazon UK","14.99","BIA-GP-CHAIN-012-100-600","01/03/2022 05:05:58","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-005","03/03/2022 13:22:42","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-500","14/03/2022 22:16:47","1"
"AMAZON FBA","Amazon UK","16.99","BIA-ROSE-CHAIN-024-140-450","02/03/2022 21:05:58","1"
"AMAZON FBA","Amazon DE","30.99","BIA-S925-CHAIN-016-350-550","23/03/2022 20:42:48","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-035-360","14/03/2022 03:22:41","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-PEN-CROS-001","23/03/2022 04:56:02","1"
"AMAZON FBA","Transter AMA CA","26.43","BIA-S925-CHAIN-024-190-180","22/03/2022 05:52:34","1"
"AMAZON FBA","Transter AMA AU","45.99","S925-WHI-NEC-CHA-024-047-500","04/03/2022 16:41:21","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-7to8","24/03/2022 01:40:21","1"
"AMAZON","Amazon DE","26.99","GS-S925-BRA-029-190","21/03/2022 14:47:21","2"
