SKU,Location,Quantity
"GL-9K-CHAIN-001-140-510","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-007-040-550","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LOC-009","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-200","********USE ME ON HOLD*********",0
"S925-BC-4013-PIN-3H","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-360","********USE ME ON HOLD*********",0
"S925-BC-1924-PEN-1W","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-043-200-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-030-870-190","********USE ME ON HOLD*********",0
"S925-pearlblack-9to10","Default",0
"BIA-GP-CHAIN-038-140-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-160-550","********USE ME ON HOLD*********",0
"S925-BC-1681-PEN-6G","********USE ME ON HOLD*********",0
"S925-WHI-BRA-ELA-002","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-001-010","Default",0
"S925-WHI-EAR-HOOP-020-020","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-035-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-100-360","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-190","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-028-045-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-200-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-190","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-013-075-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-215","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-038-140-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-041-220-190","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-500","********USE ME ON HOLD*********",0
"TIE-S925-EAR-013","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-009-140-400","********USE ME ON HOLD*********",0
"S925-YEL-EAR-STUD-022","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-250-600","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-S","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-150-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-SCO","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-024-140-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-020-500","********USE ME ON HOLD*********",0
"S925-BC-8475-EAR-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-040-400","********USE ME ON HOLD*********",0
"S925-YEL-BRA-BAN-006-600","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-036-600","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-002-001-200","Default",0
"BIA-GP-CHAIN-024-140-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-040-500","********USE ME ON HOLD*********",0
"G10K-YEL-EAR-HOOP-001-020","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-280","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-035-450","********USE ME ON HOLD*********",0
"S925-BC-8165-EAR-7M","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-027-055-500","********USE ME ON HOLD*********",0
"GS-S925-CHAIN-EXT-001-050","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-040-660-500","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-R","********USE ME ON HOLD*********",0
"S925-MUL-BRA-LAY-002-200","********USE ME ON HOLD*********",0
"S925-BC-5807-EAR-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-700","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-055-450","********USE ME ON HOLD*********",0
"GS-S925-HOOP-010","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-030-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-150-650","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-034-070-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-PIS","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-105-550","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-011-050-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-011-050-550","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CEL-005","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-LEO","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-002-MUL-200","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-SWA-001-MUL-450","Default",0
"BIA-S925-CHAIN-041-220-550","********USE ME ON HOLD*********",0
"TIE-S925-BRA-019","********USE ME ON HOLD*********",0
"S925-YEL-EAR-HOOP-020-020","********USE ME ON HOLD*********",0
"S925-BC-1585-PEN-6G","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-035-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-053-050-500","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CRAW-005","********USE ME ON HOLD*********",0
"TIE-S925-ANK-015","********USE ME ON HOLD*********",0
"G9K-YEL-BRA-CHA-006-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-023-150-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-170-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-250-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-060-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-055-230-700","********USE ME ON HOLD*********",0
"S925-MUL-NEC-LAY-004-013-430","********USE ME ON HOLD*********",0
"MS-S925-TOE-004","********USE ME ON HOLD*********",0
"S925-BC-8365-EAR-3H","********USE ME ON HOLD*********",0
"S925-BC-1823-PEN-3H","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-038-140-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-060-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-180","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-012-150-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-100-650","********USE ME ON HOLD*********",0
"MS-S925-TOE-001","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-190","********USE ME ON HOLD*********",0
"MS-S925-TOE-003","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-100-600","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-030-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-030-550","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-030-450","********USE ME ON HOLD*********",0
"S925-ROS-EAR-SWA-003-MUL","Default",0
"PAV-S925-EAR-CRAW-003","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-017-270-450","********USE ME ON HOLD*********",0
"S925-ROS-EAR-STUD-022","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-052-040-500","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-004-040-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-TREE-003","********USE ME ON HOLD*********",0
"TIE-S925-ANK-007","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-010","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-005-246","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-015-035","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-054-250-450","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-019-110-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-050-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-060-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-120-600","********USE ME ON HOLD*********",0
"S925-BC-8475-EAR-5C","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-046-170-200","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-005","********USE ME ON HOLD*********",0
"GP-pearl-6to7","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-100-650","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-001","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-039-410-190","********USE ME ON HOLD*********",0
"TIE-S925-ANK-016","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-014-035-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-025-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-600","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-004-040-450","********USE ME ON HOLD*********",0
"G10K-YEL-NEC-CHA-001-014-510","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-008-030-400","********USE ME ON HOLD*********",0
"PAV-S925-EAR-CRAW-004","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-200","********USE ME ON HOLD*********",0
"TIE-S925-BRA-002","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-079-450","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-P","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-190","********USE ME ON HOLD*********",0
"S925-BC-4107-PIN-2Y","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-003","********USE ME ON HOLD*********",0
"GS-S925-HOOP-055","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-028-030-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-150-400","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-060-150-650","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-010-012","Default",0
"BIA-GP-HOOP-005","********USE ME ON HOLD*********",0
"S925-BC-0550-PEN-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-095-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-060-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-026-220-500","********USE ME ON HOLD*********",0
"S925-WHI-NEC-LAY-001-017-390","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-007-040-550","********USE ME ON HOLD*********",0
"GS-S925-CHAIN-EXT-001-025","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-025-170-550","********USE ME ON HOLD*********",0
"MS-S925-LOC-001","********USE ME ON HOLD*********",0
"PAV-S925-EAR-BALL-002-020-2PAIR","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-600","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-HIN-010","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-041-220-550","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-006-202","********USE ME ON HOLD*********",0
"S925-BC-8375-EAR-3H","********USE ME ON HOLD*********",0
"S925-BC-0407-PEN-3H","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-011-050-550","********USE ME ON HOLD*********",0
"S925-pearl-7to8","Default",0
"BIA-S925-CHAIN-024-140-500","********USE ME ON HOLD*********",0
"S925-BC-1706-PEN-7M","********USE ME ON HOLD*********",0
"GS-S925-EAR-014","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-032-170-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-018-120-550","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-008-060-250","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-600","********USE ME ON HOLD*********",0
"S925-WHI-RIN-CEL-006-K","********USE ME ON HOLD*********",0
"S925-pearl-9to10","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-001-011-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-008-030-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-044-630-180","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-029-500-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-019-020","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-001-MUL-200","Default",0
"PAV-S925-LOC-005","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-055-410","********USE ME ON HOLD*********",0
"S925-BC-0396-PEN-1W","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-004-040-550","********USE ME ON HOLD*********",0
"CS-S925-HOOP-BALI-003","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-V","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-013-075-200","********USE ME ON HOLD*********",0
"GS-S925-NEC-CRY-001","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-038-140-400","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-060-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-019","********USE ME ON HOLD*********",0
"GS-S925-BRA-SLI-005","********USE ME ON HOLD*********",0
"S925-BC-5948-EAR-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-037-125-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-014-035-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-032-170-200","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-006-001-BBL","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-150-550","********USE ME ON HOLD*********",0
"TIE-S925-ANK-008","********USE ME ON HOLD*********",0
"GS-S925-HOOP-015","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-036-140-450","********USE ME ON HOLD*********",0
"S925-BC-1895-PEN-2Y","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-079-410","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-006-035-190","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-025-047-500","********USE ME ON HOLD*********",0
"S925-BC-5260-EAR-7M","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CRAW-008-WH","********USE ME ON HOLD*********",0
"BIA-RP-CHAIN-060-200","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-045-140-250","********USE ME ON HOLD*********",0
"G10K-YEL-NEC-CHA-002-014-510","********USE ME ON HOLD*********",0
"S925-BC-5966-EAR-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-005-060-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-008","********USE ME ON HOLD*********",0
"G9K-YEL-PEN-GEM-CZ-002","Default",0
"GS-S925-BAN-003-650","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-019-110-500","********USE ME ON HOLD*********",0
"S925-MUL-NEC-LAY-003-009-450","********USE ME ON HOLD*********",0
"TIE-S925-ANK-017","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-028-045-500","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-014","********USE ME ON HOLD*********",0
"S925-YEL-BRA-CHA-020-200","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-HIN-065","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-033-090-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-040-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-160-600","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-079-500","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-015-120-700","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-ARI","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-024-140-400","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-SWA-001-MUL-450","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-ZOD-001-AQU","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-001-028-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-050-400","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-010-060-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-MUS-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-STUD-SWA-006-266","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-029-044-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-550","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-016","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-300-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-022-150-400","********USE ME ON HOLD*********",0
"G9K-YEL-EAR-HOOP-002-010","Default",0
"S925-BC-5940-EAR-6G","********USE ME ON HOLD*********",0
"GS-GP-HOOP-007","********USE ME ON HOLD*********",0
"S925-BC-1585-PEN-3H","********USE ME ON HOLD*********",0
"BIA-GP-HOOP-002","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-012-100-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-035-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-400","********USE ME ON HOLD*********",0
"S925-BC-1983-PEN-3H","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-044-200","********USE ME ON HOLD*********",0
"S925-BC-0519-PEN-3H","********USE ME ON HOLD*********",0
"S925-pearl-7to8","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-100-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-012-200-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-054-250-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-040-220-250","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-001-008-400","Default",0
"GP-pearl-6to7","Default",0
"PAV-S925-EAR-CEL-001","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-025-170-400","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-028-045-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-035-050-550","********USE ME ON HOLD*********",0
"BIA-GP-HOOP-HIN-020","********USE ME ON HOLD*********",0
"S925-WHI-NEC-COIN-004-029-430","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-080-500","********USE ME ON HOLD*********",0
"S925-WHI-PEN-CROS-004","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-032-170-190","********USE ME ON HOLD*********",0
"TIE-S925-EAR-001","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-024-140-450","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-008-005-450","Default",0
"BIA-GP-CHAIN-008-030-550","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-024-055-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-150-650","********USE ME ON HOLD*********",0
"S925-ROS-PEN-TREE-005","********USE ME ON HOLD*********",0
"G9K-YEL-NEC-CHA-008-005-360","Default",0
"S925-WHI-BRA-CHA-SWA-002-001-200","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-190","********USE ME ON HOLD*********",0
"TIE-S925-BRA-009","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-007-040-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-023-150-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-600","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-Y","********USE ME ON HOLD*********",0
"S925-BC-5310-EAR-3H","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-027-079-410","********USE ME ON HOLD*********",0
"S925-BC-8380-EAR-3H","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-500","********USE ME ON HOLD*********",0
"TIE-S925-ANK-010","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CEL-003","********USE ME ON HOLD*********",0
"S925-BC-8282-EAR-6G","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-057-150-450","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-020-200-700","********USE ME ON HOLD*********",0
"S925-BC-5948-EAR-2Y","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-021-080-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-044-630-190","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-035-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-016-350-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-051-160-500","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-HIN-020","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-043-200-180","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-205","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LET-001-S","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-005-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-CUFF-002","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-035-700","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-025-055-500","********USE ME ON HOLD*********",0
"GS-S925-BRA-029-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-060-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-060-450","********USE ME ON HOLD*********",0
"BIA-ROSE-HOOP-005","********USE ME ON HOLD*********",0
"GS-S925-CHAIN-EXT-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-DROP-014","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-022-150-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-039-410-450","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-028-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-050-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-003-095-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-031-230-360","********USE ME ON HOLD*********",0
"GS-ROSE-HOOP-045","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-035-400","********USE ME ON HOLD*********",0
"S925-WHI-PEN-LEAF-003","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-055-230-600","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-002-120-550","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-007-040-450","********USE ME ON HOLD*********",0
"S925-WHI-NEC-PEN-018","********USE ME ON HOLD*********",0
"S925-BC-0389-PEN-2Y","********USE ME ON HOLD*********",0
"S925-BC-1924-PEN-5C","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-001-060-600","********USE ME ON HOLD*********",0
"CS-9K-HOOP-010","********USE ME ON HOLD*********",0
"S925-WHI-RIN-GEM-001-R","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-022-150-190","********USE ME ON HOLD*********",0
"GS-GP-HOOP-035","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-015-120-360","********USE ME ON HOLD*********",0
"CN-S925-LOC-004-CC45","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-018-120-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-150-700","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-055-230-450","********USE ME ON HOLD*********",0
"BIA-S925-HOOP-020-SINGLE","********USE ME ON HOLD*********",0
"S925-BC-1601-PEN-6G","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-004-001","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-002-266","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-180","********USE ME ON HOLD*********",0
"S925-WHI-BRA-COIN-002-190","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-024-055-450","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-026-047-650","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-004-060-550","********USE ME ON HOLD*********",0
"TIE-S925-BRA-021","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-008-060-180","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-031-230-600","********USE ME ON HOLD*********",0
"S925-WHI-EAR-HOOP-PEN-004-012","Default",0
"S925-WHI-PEN-LET-001-M","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-007-040-400","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-027-055-500","********USE ME ON HOLD*********",0
"GL-10K-CHAIN-003-140-510","********USE ME ON HOLD*********",0
"S925-YEL-EAR-SWA-002-001","********USE ME ON HOLD*********",0
"S925-BLA-NEC-CHA-007-012-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-056-100-550","********USE ME ON HOLD*********",0
"S925-BC-8475-EAR-2Y","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-001-028-410","********USE ME ON HOLD*********",0
"S925-BC-8497-EAR-2Y","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-041-220-200","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-020-200-220-250","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-039-410-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-018-120-700","********USE ME ON HOLD*********",0
"S925-WHI-NEC-CHA-028-030-410","********USE ME ON HOLD*********",0
"S925-WHI-EAR-SWA-004-001-AB","********USE ME ON HOLD*********",0
"GS-ROSE-HOOP-035","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-009-140-600","********USE ME ON HOLD*********",0
"S925-BAW-BRA-CHA-012-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-050-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-001-095-500","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-025-170-450","********USE ME ON HOLD*********",0
"S925-WHI-BRA-CHA-SWA-002-MUL-200","Default",0
"GS-GP-HOOP-055","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-048-050-450","********USE ME ON HOLD*********",0
"GL-9K-CHAIN-004-140-510","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-015-120-360","********USE ME ON HOLD*********",0
"TIE-S925-BRA-MEN-002-200","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-020-200-400","********USE ME ON HOLD*********",0
"S925-YEL-NEC-CHA-029-044-600","********USE ME ON HOLD*********",0
"S925-BC-8289-EAR","********USE ME ON HOLD*********",0
"BIA-GP-CHAIN-001-035-600","********USE ME ON HOLD*********",0
"GS-S925-CHAIN-SLI-003-019","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-013-075-190","********USE ME ON HOLD*********",0
"BIA-ROSE-CHAIN-025-170-450","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-049-020-360","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-033-050-190","********USE ME ON HOLD*********",0
"BIA-S925-CHAIN-019-110-450","********USE ME ON HOLD*********",0
