Order ID,Sale ID,Date,Order,Transaction type,Sale type,Sales channel,POS location,Billing country,Billing region,Billing city,Shipping country,Shipping region,Shipping city,Product type,Product vendor,Product,Variant,Variant SKU,Net quantity,Gross sales,Discounts,Returns,Net sales,Shipping,Taxes,Total sales
4132127670387,13230744109171,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Rose Plated Silver Ball Bracelet,"7""/18 cm",BIA-ROSE-CHAIN-020-200-180,1,7.990,-0.800,0.000,7.190,0.000,0.000,7.190
4132127670387,13230744010867,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Silver Link Bracelet,,BIA-S925-CHAIN-010-080-200,1,7.990,-0.800,0.000,7.190,0.000,0.000,7.190
4132127670387,13230744240243,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Silver 2 mm Ball Bracelet,"7""/18 cm",BIA-S925-CHAIN-020-200-180,1,7.330,-0.730,0.000,6.600,0.000,0.000,6.600
4132127670387,13230743945331,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Gold Plated Silver Link Bracelet,,S925-YEL-BRA-CHA-004-200,1,9.330,-0.940,0.000,8.390,0.000,0.000,8.390
4132127670387,13230744273011,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Bracelet,Amberta,Gold Plated Silver Flat Curb Bracelet,,BIA-GP-CHAIN-060-200,1,27.330,-2.730,0.000,24.600,0.000,0.000,24.600
4132127670387,13230744207475,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Pendant,Amberta,Gold Plated Silver St Christopher Coin Medallion,,GS-GP-PEN-COIN-001,1,12.660,-1.260,0.000,11.400,0.000,0.000,11.400
4132127670387,13230744174707,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Chains,Amberta,Gold Plated Silver 2 mm Ball Chain,"18""/45 cm",BIA-GP-CHAIN-020-200-450,1,13.990,-1.390,0.000,12.600,0.000,0.000,12.600
4132127670387,13230744043635,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Chains,Amberta,Silver 1.2 mm Ball Chain,"18""/45 cm",BIA-S925-CHAIN-015-120-450,1,6.660,-0.670,0.000,5.990,0.000,0.000,5.990
4132127670387,13230744141939,2021-12-05T22:51:15Z,#WEB2066,product,order,Online Store,,Canada,British Columbia,West Vancouver,Canada,British Columbia,West Vancouver,Chains,Amberta,Gold Plated Silver Belcher Chain,"18""/45 cm",BIA-GP-CHAIN-007-040-450,1,7.990,-0.800,0.000,7.190,0.000,0.000,7.190
4076372787315,13232924229747,2021-12-06T10:05:46Z,#WEB1994,product,return,Online Store,,Italy,Potenza,Melfi,Italy,Potenza,Avigliano,Chains,Amberta,Silver Rainbow Lumini Crystal Cube Necklace,,GS-S925-NEC-CRY-001,-1,0.000,0.000,-9.660,-9.660,0.000,-2.130,-11.790
4076372787315,13232924295283,2021-12-06T10:05:46Z,#WEB1994,product,return,Online Store,,Italy,Potenza,Melfi,Italy,Potenza,Avigliano,Earrings,Amberta,Silver Honey Amber Flower Stud Earrings,,S925-BC-5940-EAR-3H,-1,0.000,0.000,-6.410,-6.410,0.000,-1.410,-7.820
4076372787315,13232924328051,2021-12-06T10:05:46Z,#WEB1994,product,return,Online Store,,Italy,Potenza,Melfi,Italy,Potenza,Avigliano,Earrings,Amberta,Silver Unicorn Stud Earrings,,S925-WHI-EAR-STUD-021,-1,0.000,0.000,-5.990,-5.990,0.000,-1.320,-7.310
4076372787315,13232924262515,2021-12-06T10:05:46Z,#WEB1994,product,return,Online Store,,Italy,Potenza,Melfi,Italy,Potenza,Avigliano,Chains,Amberta,Silver Multicolour Herringbone Necklace,,BIA-S925-CHAIN-029-500-COL-450,-1,0.000,0.000,-17.410,-17.410,0.000,-3.830,-21.240
4133086298227,13233454186611,2021-12-06T13:36:21Z,#WEB2067,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Chains,Amberta,Men's Silver 7.9 mm Flat Curb Chain,"22""/55 cm",S925-WHI-NEC-CHA-024-079-550,1,59.990,0.000,0.000,59.990,0.000,12.000,71.990
4133086298227,13233454219379,2021-12-06T13:36:21Z,#WEB2067,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Chains,Amberta,Silver Franco Chain,"28""/70 cm",BIA-S925-CHAIN-055-230-700,1,38.660,0.000,0.000,38.660,0.000,7.730,46.390
4133086298227,13233454252147,2021-12-06T13:36:21Z,#WEB2067,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Chains,Amberta,Silver Flat Figaro Chain,"28""/70 cm",BIA-S925-CHAIN-056-100-700,1,23.320,0.000,0.000,23.320,0.000,4.670,27.990
4133339398259,13234205589619,2021-12-06T16:35:01Z,#WEB2068,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Earrings,Amberta,Silver Irish Knot Drop Earrings,,S925-WHI-EAR-DROP-014,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4133339398259,13234205622387,2021-12-06T16:35:01Z,#WEB2068,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Earrings,Amberta,Silver Celtic Knotwork Drop Earrings,,S925-WHI-EAR-CEL-001,1,11.320,0.000,0.000,11.320,0.000,2.270,13.590
4133339398259,13234205655155,2021-12-06T16:35:01Z,#WEB2068,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Earrings,Amberta,Silver Bali Hoops with Knot,,PAV-S925-HOOP-BALI-001-015,1,7.990,0.000,0.000,7.990,0.000,1.600,9.590
4133339398259,13234205687923,2021-12-06T16:35:01Z,#WEB2068,product,order,Online Store,,United Kingdom,Wales,Chepstow,United Kingdom,Wales,Chepstow,Earrings,Amberta,Silver Twisted Rope Hoop Earrings,,S925-WHI-EAR-HOOP-010-020,1,9.320,0.000,0.000,9.320,0.000,1.870,11.190
4133721702515,13235335594099,2021-12-06T20:16:23Z,#WEB2069,product,order,Online Store,,United Kingdom,England,Newmarket,United Kingdom,England,Newmarket,Anklet,Amberta,Silver Trottolino Anklet,,BIA-S925-CHAIN-021-080-220-250,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4136650834035,13243776303219,2021-12-08T10:37:40Z,#WEB2070,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"24""/60 cm",BIA-S925-CHAIN-025-170-600,6,75.950,0.000,0.000,75.950,0.000,15.190,91.140
4136650834035,13243776335987,2021-12-08T10:37:40Z,#WEB2070,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Rope Chain,"18""/45 cm",BIA-S925-CHAIN-022-150-450,6,59.950,0.000,0.000,59.950,0.000,11.990,71.940
4136740388979,13244034121843,2021-12-08T12:09:46Z,#WEB2071,product,order,Online Store,,Ireland,Leitrim,Drumsna,Ireland,Leitrim,Drumsna,Earrings,Amberta,Silver Three Tier Cuff Earring,,S925-WHI-EAR-CUFF-005,1,5.990,0.000,0.000,5.990,0.000,1.380,7.370
4136740388979,13244034089075,2021-12-08T12:09:46Z,#WEB2071,product,order,Online Store,,Ireland,Leitrim,Drumsna,Ireland,Leitrim,Drumsna,Earrings,Amberta,Silver Three Wires Pattern Bali Cuff Earring,,S925-WHI-EAR-CUFF-012,1,4.990,0.000,0.000,4.990,0.000,1.150,6.140
4137305342067,13245707911283,2021-12-08T18:13:58Z,#WEB2072,product,order,Online Store,,United States,Texas,League City,United States,Texas,League City,Bracelet,Amberta,Silver Rock Bracelet,"7""/18 cm",BIA-S925-CHAIN-043-200-180,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4137305342067,13245707878515,2021-12-08T18:13:58Z,#WEB2072,product,order,Online Store,,United States,Texas,League City,United States,Texas,League City,Bracelet,Amberta,Silver Link Bracelet,,BIA-S925-CHAIN-010-080-200,1,7.990,0.000,0.000,7.990,0.000,0.000,7.990
4139576655987,13252206690419,2021-12-09T20:25:06Z,#WEB2073,product,order,Online Store,,United Kingdom,England,Nottingham,United Kingdom,England,Nottingham,Earrings,Amberta,Silver Twisted Rope Hoop Earrings,,S925-WHI-EAR-HOOP-010-020,1,9.320,-1.850,0.000,7.470,0.000,1.490,8.960
4139769102451,13252751491187,2021-12-09T22:07:51Z,#WEB2074,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Bracelet,Amberta,Men's Black Rhodium Plated Silver Flat Curb Bracelet,,BIA-BRP-CHAIN-060-200,1,24.650,-4.920,0.000,19.730,0.000,3.950,23.680
4142541570163,13260556173427,2021-12-11T09:03:20Z,#WEB2075,product,order,Online Store,,United Kingdom,England,Brentwood,United Kingdom,England,Brentwood,Earrings,Amberta,Silver Virgo Zodiac Sign Stud Earrings,,S925-WHI-EAR-STUD-ZOD-001-VIR,1,10.410,0.000,0.000,10.410,0.000,2.080,12.490
4144526524531,13266083053683,2021-12-12T12:48:31Z,#WEB2076,product,order,Online Store,,United Kingdom,Scotland,Glasgow,United Kingdom,Scotland,Glasgow,Earrings,Amberta,Gold Plated Silver 20 mm Huggie Hoop Earrings,,BIA-GP-HOOP-HIN-020,1,9.990,-1.990,0.000,8.000,0.000,1.600,9.600
4144925868147,13267252969587,2021-12-12T17:48:19Z,#WEB2077,product,order,Online Store,,United Kingdom,England,Peterborough,United Kingdom,England,Peterborough,Chains,Amberta,Silver Rock Chain,"18""/45 cm",BIA-S925-CHAIN-043-200-450,1,11.990,0.000,0.000,11.990,0.000,2.400,14.390
4145337368691,13268413644915,2021-12-12T21:40:51Z,#WEB2078,product,order,Online Store,,United Kingdom,England,Nottingham,United Kingdom,England,Nottingham,Ring,Amberta,Silver Crossover Zirconia Ring,I,S925-WHI-RIN-GEM-001-I,1,9.990,0.000,0.000,9.990,0.000,2.000,11.990
4148180287603,13276545450099,2021-12-14T09:23:42Z,#WEB2079,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"18""/45 cm",BIA-S925-CHAIN-025-170-450,15,159.870,0.000,0.000,159.870,0.000,31.980,191.850
4148180287603,13276545417331,2021-12-14T09:23:42Z,#WEB2079,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Rose Plated Silver 1.3 mm Curb Chain,"18""/45 cm",BIA-ROSE-CHAIN-001-035-450,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
4148180287603,13276545384563,2021-12-14T09:23:42Z,#WEB2079,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"24""/60 cm",BIA-S925-CHAIN-025-170-600,5,63.290,0.000,0.000,63.290,0.000,12.660,75.950
4148207452275,13276627697779,2021-12-14T10:03:20Z,#WEB2080,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver 1.4 mm Snake Chain,"24""/60 cm",BIA-S925-CHAIN-024-140-600,1,12.660,0.000,0.000,12.660,0.000,2.530,15.190
4148477001843,13277442113651,2021-12-14T14:21:20Z,#WEB2081,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver 1 mm Box Chain,"18""/45 cm",BIA-S925-CHAIN-012-100-450,5,36.620,0.000,0.000,36.620,0.000,7.330,43.950
4148477001843,13277442146419,2021-12-14T14:21:20Z,#WEB2081,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver 1.4 mm Snake Chain,"24""/60 cm",BIA-S925-CHAIN-024-140-600,4,50.630,0.000,0.000,50.630,0.000,10.130,60.760
4150462349427,13283037282419,2021-12-15T12:49:37Z,#WEB2082,product,order,Online Store,,United Kingdom,England,Ellesmere Port,United Kingdom,England,Ellesmere Port,Bracelet,Amberta,Silver Ball Bracelet with Beads,"7.5""/19 cm",BIA-S925-CHAIN-019-110-190,1,6.660,0.000,0.000,6.660,0.000,1.330,7.990
4150462349427,13283037315187,2021-12-15T12:49:37Z,#WEB2082,product,order,Online Store,,United Kingdom,England,Ellesmere Port,United Kingdom,England,Ellesmere Port,Bracelet,Amberta,Silver Layered Trace Beads Bracelet,,TIE-S925-BRA-022,1,12.660,0.000,0.000,12.660,0.000,2.530,15.190
4150680092787,13283684974707,2021-12-15T15:22:31Z,#WEB2083,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Rose Plated Silver Box Chain,"24""/60 cm",BIA-ROSE-CHAIN-012-100-600,3,29.970,0.000,0.000,29.970,0.000,6.000,35.970
4151079600243,13284837785715,2021-12-15T18:52:37Z,#WEB2084,product,order,Online Store,,United Kingdom,England,Hove,United Kingdom,England,Hove,Chains,Amberta,Gold Plated Silver Singapore Chain,"18""/45 cm",BIA-GP-CHAIN-008-030-450,1,7.990,-1.590,0.000,6.400,0.000,1.280,7.680
4151079600243,13284837752947,2021-12-15T18:52:37Z,#WEB2084,product,order,Online Store,,United Kingdom,England,Hove,United Kingdom,England,Hove,Chains,Amberta,Silver Figaro Chain,"18""/45 cm",BIA-S925-CHAIN-004-040-450,1,7.320,-1.460,0.000,5.860,0.000,1.170,7.030
4152134598771,13287859421299,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Wheat Chain,"18""/45 cm",BIA-S925-CHAIN-025-170-450,1,10.660,-2.130,0.000,8.530,0.000,0.000,8.530
4152134598771,13287859257459,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Bracelet,Amberta,Silver Bulky Cable Chain Bracelet,,GS-S925-BRA-027-190,1,15.990,-3.200,0.000,12.790,0.000,0.000,12.790
4152134598771,13287859355763,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Singapore Chain,"14""/36 cm",BIA-S925-CHAIN-008-035-360,1,7.330,-1.470,0.000,5.860,0.000,0.000,5.860
4152134598771,13287859388531,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver 2 mm Box Chain,"18""/45 cm",BIA-S925-CHAIN-012-200-450,1,19.990,-4.000,0.000,15.990,0.000,0.000,15.990
4152134598771,13287859519603,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Silver Heart Chain,"18""/45 cm",BIA-S925-CHAIN-031-230-450,1,9.330,-1.860,0.000,7.470,0.000,0.000,7.470
4152134598771,13287859486835,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Ring,Amberta,Silver Adjustable Crossover Band Celtic Ring,,S925-WHI-RIN-CEL-004,1,13.990,-2.790,0.000,11.200,0.000,0.000,11.200
4152134598771,13287859322995,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Chains,Amberta,Rose Plated Silver Box Chain,"18""/45 cm",BIA-ROSE-CHAIN-012-100-450,1,7.990,-1.600,0.000,6.390,0.000,0.000,6.390
4152134598771,13287859454067,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Ring,Amberta,Silver Adjustable Celtic Knot Ring,,S925-WHI-RIN-CEL-005,1,9.330,-1.860,0.000,7.470,0.000,0.000,7.470
4152134598771,13287859290227,2021-12-16T07:47:46Z,#WEB2085,product,order,Online Store,,Canada,British Columbia,New Westminster,Canada,British Columbia,New Westminster,Ring,Amberta,Silver Adjustable Celtic Knotwork Ring,,S925-WHI-RIN-CEL-003,1,13.330,-2.670,0.000,10.660,0.000,0.000,10.660
4152243814515,13288121696371,2021-12-16T08:42:18Z,#WEB2086,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"18""/45 cm",BIA-S925-CHAIN-025-170-450,15,159.870,0.000,0.000,159.870,0.000,31.980,191.850
4152243814515,13288121663603,2021-12-16T08:42:18Z,#WEB2086,product,order,Online Store,,United Kingdom,England,Telford,United Kingdom,England,Telford,Chains,Amberta,Silver Wheat Chain,"24""/60 cm",BIA-S925-CHAIN-025-170-600,10,126.580,0.000,0.000,126.580,0.000,25.320,151.900
4152334516339,13288376631411,2021-12-16T10:17:41Z,#WEB2087,product,order,Online Store,,United Kingdom,England,"Dorridge, Solihull",United Kingdom,England,"Dorridge, Solihull",Earrings,Amberta,Gold 15 mm Hoop Earrings,,CS-9K-HOOP-015,1,29.990,-5.990,0.000,24.000,0.000,4.800,28.800
4152901173363,13290023452787,2021-12-16T17:27:38Z,#WEB2088,product,order,Online Store,,United Kingdom,Scotland,Edinburgh,United Kingdom,Scotland,Edinburgh,Jewellery Sets,Amberta,Silver Lumini Crystal Heart Jewellery Set,,S925-WHI-COM-NAE-001,1,17.320,-3.450,0.000,13.870,0.000,2.770,16.640
4153063669875,13290495377523,2021-12-16T19:00:20Z,#WEB2089,product,order,Online Store,,United Kingdom,England,Eastbourne,United Kingdom,England,Eastbourne,Earrings,Amberta,Silver Ball Bead Hoop Earrings,,S925-WHI-EAR-HOOP-008-025,1,15.990,-3.190,0.000,12.800,0.000,2.560,15.360
4093784948851,13293700808819,2021-12-17T09:06:28Z,#WEB2015,product,return,Online Store,,Italy,Novara,Arona,Italy,Novara,Arona,Bracelet,Amberta,Rose Plated Silver Rope Bracelet,"7""/18 cm",BIA-ROSE-CHAIN-022-150-180,-1,0.000,0.000,-6.590,-6.590,0.000,-1.450,-8.040
4093784948851,13293700841587,2021-12-17T09:06:28Z,#WEB2015,product,return,Online Store,,Italy,Novara,Arona,Italy,Novara,Arona,Chains,Amberta,Rose Plated Silver 1.3 mm Curb Chain,"20""/50 cm",BIA-ROSE-CHAIN-001-035-500,-1,0.000,0.000,-6.600,-6.600,0.000,-1.450,-8.050
4093784948851,13293700874355,2021-12-17T09:06:28Z,#WEB2015,product,return,Online Store,,Italy,Novara,Arona,Italy,Novara,Arona,Bracelet,Amberta,Rose Plated Silver Ball Bracelet,"7""/18 cm",BIA-ROSE-CHAIN-020-200-180,-1,0.000,0.000,-7.200,-7.200,0.000,-1.580,-8.780
4154265763955,13293874872435,2021-12-17T10:29:45Z,#WEB2090,product,order,Online Store,,United Kingdom,England,Shrewsbury,United Kingdom,England,Shrewsbury,Chains,Amberta,Rose Plated Silver Box Chain,"24""/60 cm",BIA-ROSE-CHAIN-012-100-600,2,19.980,0.000,0.000,19.980,0.000,4.000,23.980
4154265763955,13293874937971,2021-12-17T10:29:45Z,#WEB2090,product,order,Online Store,,United Kingdom,England,Shrewsbury,United Kingdom,England,Shrewsbury,Chains,Amberta,Gold Plated Silver Snake Chain,"24""/60 cm",BIA-GP-CHAIN-024-140-600,2,27.980,0.000,0.000,27.980,0.000,5.600,33.580
4154265763955,13293874905203,2021-12-17T10:29:45Z,#WEB2090,product,order,Online Store,,United Kingdom,England,Shrewsbury,United Kingdom,England,Shrewsbury,Chains,Amberta,Silver 1 mm Box Chain,"20""/50 cm",BIA-S925-CHAIN-012-100-500,5,39.960,0.000,0.000,39.960,0.000,7.990,47.950
4154835107955,13295482536051,2021-12-17T17:50:02Z,#WEB2091,product,order,Online Store,,Canada,Quebec,Dollard Des Ormeaux,Canada,Quebec,Dollard Des Ormeaux,Earrings,Amberta,Silver Light Green Lumini Crystal Mini Stud Earrings,,S925-WHI-EAR-SWA-002-238,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4154835107955,13295482503283,2021-12-17T17:50:02Z,#WEB2091,product,order,Online Store,,Canada,Quebec,Dollard Des Ormeaux,Canada,Quebec,Dollard Des Ormeaux,Earrings,Amberta,Silver Aurora Borealis Lumini Crystal Round Stud Earrings,,S925-WHI-EAR-SWA-004-001-AB,1,7.330,0.000,0.000,7.330,0.000,0.000,7.330
4154835107955,13295482470515,2021-12-17T17:50:02Z,#WEB2091,product,order,Online Store,,Canada,Quebec,Dollard Des Ormeaux,Canada,Quebec,Dollard Des Ormeaux,Earrings,Amberta,Silver Aurora Borealis Lumini Crystal Stud Earrings,,S925-WHI-EAR-SWA-005-001-AB,1,7.990,0.000,0.000,7.990,0.000,0.000,7.990
4155123466355,13296293216371,2021-12-17T20:38:01Z,#WEB2092,shipping,order,Online Store,,United Kingdom,England,Skelmersdale,United Kingdom,England,Skelmersdale,,,,,,0,0.000,0.000,0.000,0.000,4.990,1.000,5.990
4155123466355,13296293150835,2021-12-17T20:38:01Z,#WEB2092,product,order,Online Store,,United Kingdom,England,Skelmersdale,United Kingdom,England,Skelmersdale,Bracelet,Amberta,Silver Angel Wings Bracelet,,S925-WHI-BRA-CHA-037-190,1,9.990,0.000,0.000,9.990,0.000,2.000,11.990
4156221849715,13299265798259,2021-12-18T14:27:07Z,#WEB2093,product,order,Online Store,,United Kingdom,Wales,Tonypandy,United Kingdom,Wales,Tonypandy,Bracelet,Amberta,Silver Adjustable Double Heart Bracelet,,GS-S925-BRA-SLI-001,1,13.990,-2.790,0.000,11.200,0.000,2.240,13.440
4157006872691,13301408890995,2021-12-18T22:55:14Z,#WEB2094,product,order,Online Store,,Czech Republic,,Prague,Czech Republic,,Prague,Earrings,Amberta,Silver Light Green Lumini Crystal Mini Stud Earrings,,S925-WHI-EAR-SWA-002-238,1,6.660,-1.320,0.000,5.340,0.000,1.120,6.460
4157006872691,13301408858227,2021-12-18T22:55:14Z,#WEB2094,product,order,Online Store,,Czech Republic,,Prague,Czech Republic,,Prague,Earrings,Amberta,Silver Yellow Lumini Crystal Stud Earrings,,S925-WHI-EAR-SWA-005-246,1,7.990,-1.600,0.000,6.390,0.000,1.340,7.730
4157812998259,13303592484979,2021-12-19T14:39:04Z,#WEB2095,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Bracelet,Amberta,Silver Singapore Bracelet,"7""/18 cm",BIA-S925-CHAIN-008-060-180,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4157860085875,13303732994163,2021-12-19T15:22:08Z,#WEB2096,product,order,Online Store,,United Kingdom,England,Crawley,United Kingdom,England,Crawley,Bracelet,Amberta,Silver Double Curb Bracelet,"8""/20 cm",BIA-S925-CHAIN-005-060-200,1,10.650,-2.120,0.000,8.530,0.000,1.710,10.240
4094534942835,13307230650483,2021-12-20T09:41:36Z,#WEB2016,product,return,Online Store,,Italy,Messina,Messina,Italy,Messina,Messina,Bracelet,Amberta,Silver Rock Bracelet,"7""/18 cm",BIA-S925-CHAIN-043-200-180,-1,0.000,0.000,-6.660,-6.660,0.000,-1.470,-8.130
4095710298227,13307231174771,2021-12-20T09:41:58Z,#WEB2018,product,return,Online Store,,Italy,Messina,Messina,Italy,Messina,Messina,Bracelet,Amberta,Silver Rock Bracelet,"7""/18 cm",BIA-S925-CHAIN-043-200-180,-1,0.000,0.000,-6.660,-6.660,0.000,-1.470,-8.130
4159872761971,13309448749171,2021-12-20T20:47:40Z,#WEB2097,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,Wallasey,Anklet,Amberta,Silver Rolo Anklet With Coins,,GS-S925-ANK-026,1,19.990,-3.990,0.000,16.000,0.000,3.200,19.200
4159872761971,13309448814707,2021-12-20T20:47:40Z,#WEB2097,shipping,order,Online Store,,United Kingdom,England,London,United Kingdom,England,Wallasey,,,,,,0,0.000,0.000,0.000,0.000,4.990,1.000,5.990
4109173948531,13312747929715,2021-12-21T16:34:31Z,#WEB2037,product,return,Online Store,,Canada,Ontario,Richmond Hill,Canada,Ontario,Richmond Hill,Chains,Amberta,Rose Plated Silver Snake Chain,"20""/50 cm",BIA-ROSE-CHAIN-024-140-500,-1,0.000,0.000,-9.590,-9.590,0.000,0.000,-9.590
4161277231219,13313418264691,2021-12-21T19:19:29Z,#WEB2098,product,order,Online Store,,United Kingdom,England,Chigwell,United Kingdom,England,Chigwell,Earrings,Amberta,Silver 60 mm Endless Hoop Earrings,,BIA-S925-HOOP-004,1,13.320,-2.650,0.000,10.670,0.000,2.130,12.800
4162814050419,13317726339187,2021-12-22T20:20:16Z,#WEB2099,product,order,Online Store,,United Kingdom,England,Hinckley,United Kingdom,England,Hinckley,Chains,Amberta,Silver Figaro Chain,"24""/60 cm",BIA-S925-CHAIN-004-040-600,1,7.990,0.000,0.000,7.990,0.000,1.600,9.590
4166459097203,13327653470323,2021-12-25T20:43:35Z,#WEB2100,product,order,Online Store,,United Kingdom,England,Bristol,United Kingdom,England,Bristol,Chains,Amberta,Gold Plated Silver 2 mm Ball Chain,"28""/70 cm",BIA-GP-CHAIN-020-200-700,1,19.320,0.000,0.000,19.320,0.000,3.870,23.190
4170062528627,13338159120499,2021-12-28T04:51:29Z,#WEB2101,product,order,Online Store,,New Zealand,Wellington,Upper Hutt,New Zealand,Wellington,Upper Hutt,Chains,Amberta,Silver Flat Curb Chain,"20""/50 cm",BIA-S925-CHAIN-057-100-500,1,23.330,0.000,0.000,23.330,0.000,0.000,23.330
4170062528627,13338159186035,2021-12-28T04:51:29Z,#WEB2101,product,order,Online Store,,New Zealand,Wellington,Upper Hutt,New Zealand,Wellington,Upper Hutt,Pendant,Amberta,Silver Viking Cross Pendant,,S925-WHI-PEN-CROS-006,1,17.990,0.000,0.000,17.990,0.000,0.000,17.990
4115968458867,13343568429171,2021-12-29T09:23:32Z,#WEB2049,product,return,Online Store,,Germany,,Esslingen Am Neckar,Germany,,Esslingen Am Neckar,Chains,Amberta,Silver Franco Chain,"20""/50 cm",BIA-S925-CHAIN-055-230-500,-1,0.000,0.000,-29.990,-29.990,0.000,-5.700,-35.690
4172266635379,13344589545587,2021-12-29T16:10:46Z,#WEB2102,product,order,Online Store,,Canada,Quebec,Ste Marguerite Lac Masson,Canada,Quebec,Ste Marguerite Lac Masson,Chains,Amberta,Silver 1.3 mm Curb Chain,"20""/50 cm",BIA-S925-CHAIN-001-035-500,1,6.660,0.000,0.000,6.660,0.000,0.000,6.660
4172923601011,13346562211955,2021-12-29T23:31:54Z,#WEB2103,product,order,Online Store,,United Kingdom,England,Newark,United Kingdom,England,Newark,Earrings,Amberta,Silver Three Tier Cuff Earring,,S925-WHI-EAR-CUFF-005,1,5.990,0.000,0.000,5.990,0.000,1.200,7.190
4173015711859,13346849030259,2021-12-30T00:57:47Z,#WEB2104,product,order,Online Store,,United Kingdom,England,London,United Kingdom,England,London,Earrings,Amberta,Silver 20 mm Huggie Hoop Earrings,,BIA-S925-HOOP-HIN-020,1,8.660,0.000,0.000,8.660,0.000,1.730,10.390
4173715832947,13348851712115,2021-12-30T13:24:40Z,#WEB2105,product,order,Online Store,,United Kingdom,England,Feltham,United Kingdom,England,Feltham,Bracelet,Amberta,Rose Plated Silver Heart Bracelet,,S925-ROS-BRA-CHA-020-200,1,7.320,0.000,0.000,7.320,0.000,1.470,8.790
