source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon US","14.99","BIA-S925-CHAIN-031-230-450","05/02/2021 03:32:42","1"
"AMAZON FBA","Amazon CA","30.39","BIA-S925-CHAIN-043-200-450","24/02/2021 02:34:38","1"
"AMAZON FBA","Amazon US","23.95","CN-S925-LOC-004","18/02/2021 08:48:49","1"
"AMAZON","Amazon DE","15.59","BIA-S925-CHAIN-031-230-450","01/02/2021 14:42:55","1"
"AMAZON FBA","Amazon UK","12.99","S925-BC-1764-PEN-3H","15/02/2021 16:15:02","1"
"AMAZON FBA","Amazon CA","35.19","BIA-S925-HOOP-004","04/02/2021 06:05:26","1"
"AMAZON FBA","Amazon DE","22.79","BIA-S925-CHAIN-020-200-500","15/02/2021 08:59:38","1"
"AMAZON FBA","Amazon IT","14.89","BIA-S925-HOOP-001","04/02/2021 00:10:39","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","18/02/2021 20:23:32","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","11/02/2021 13:48:56","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","14/02/2021 21:31:15","1"
"AMAZON FBA","Amazon UK","12.99","S925-BC-1764-PEN-3H","08/02/2021 22:10:20","1"
"AMAZON FBA","Amazon UK","14.59","BIA-GP-CHAIN-012-100-500","13/02/2021 20:51:03","1"
"AMAZON","Amazon DE","11.29","PAV-S925-EAR-BALL-002-030to050","01/02/2021 14:43:31","2"
"AMAZON FBA","Amazon AU","14.39","BIA-GP-CHAIN-007-040-450","07/02/2021 14:57:20","1"
"AMAZON FBA","Amazon UK","10.29","BIA-S925-CHAIN-031-230-180","19/02/2021 17:20:10","1"
"AMAZON FBA","Amazon US","14.76","BIA-S925-CHAIN-015-120-700","12/02/2021 22:22:10","2"
"AMAZON FBA","Amazon US","33.64","GS-S925-ANK-026","07/02/2021 10:32:27","2"
"AMAZON","Amazon DE","22.19","PAV-S925-HOOP-BALI-004-030","08/02/2021 14:51:28","1"
"AMAZON","Amazon UK","14.09","BIA-ROSE-CHAIN-015-120-500","22/02/2021 14:51:55","1"
"AMAZON FBA","Amazon FR","15.69","BIA-S925-CHAIN-001-040-450","03/02/2021 19:54:56","1"
"AMAZON FBA","Amazon UK","19.29","S925-WHI-EAR-CEL-001","07/02/2021 19:50:49","1"
"AMAZON FBA","Amazon UK","12.09","BIA-S925-CHAIN-001-040-450","11/02/2021 20:40:46","1"
"AMAZON FBA","Amazon UK","10.49","BIA-S925-CHAIN-001-030-500","03/02/2021 21:27:31","1"
"AMAZON FBA","Amazon UK","13.39","PAV-S925-EAR-CRAW-003","09/02/2021 00:20:13","1"
"AMAZON FBA","Amazon ES","18.89","BIA-S925-CHAIN-041-220-220-250","08/02/2021 18:27:28","1"
"AMAZON FBA","Amazon IT","21.29","BIA-GP-CHAIN-045-140-250","01/02/2021 02:40:53","1"
"AMAZON FBA","Amazon IT","17.59","BIA-GP-CHAIN-004-040-600","02/02/2021 10:31:40","1"
"AMAZON FBA","Amazon AU","12.59","BIA-S925-CHAIN-012-100-450","17/02/2021 05:54:17","1"
"AMAZON FBA","Amazon UK","11.59","BIA-S925-CHAIN-012-100-450","02/02/2021 00:22:33","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-HOOP-HIN-010","17/02/2021 00:19:24","1"
"AMAZON FBA","Amazon US","12.48","BIA-S925-CHAIN-020-200-180","03/02/2021 11:34:52","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","10/02/2021 20:35:42","1"
"AMAZON FBA","Amazon IT","13.69","BIA-S925-CHAIN-001-030-450","06/02/2021 09:37:42","1"
"AMAZON FBA","Amazon ES","12.39","BIA-S925-CHAIN-001-030-450","03/02/2021 14:04:36","1"
"AMAZON","Amazon DE","10.59","BIA-S925-HOOP-HIN-010","15/02/2021 14:48:53","1"
"AMAZON","Amazon DE","11.59","BIA-S925-CHAIN-001-035-450","22/02/2021 14:52:00","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","14/02/2021 16:19:57","1"
"AMAZON FBA","Amazon CA","21.59","PAV-S925-HOOP-BALI-001-015","20/02/2021 20:40:36","1"
"AMAZON FBA","Amazon IT","13.69","BIA-S925-CHAIN-001-030-450","11/02/2021 00:26:18","1"
"AMAZON FBA","Amazon UK","18.89","BIA-S925-CHAIN-031-230-600","26/02/2021 12:25:50","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","19/02/2021 20:53:31","1"
"AMAZON FBA","Amazon UK","18.59","BIA-S925-CHAIN-025-170-500","14/02/2021 20:37:43","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","26/02/2021 17:34:06","1"
"AMAZON FBA","Amazon UK","13.39","BIA-GP-CHAIN-004-040-500","22/02/2021 14:21:22","1"
"AMAZON","Amazon DE","50.09","BIA-GP-CHAIN-060-150-500","23/02/2021 14:52:34","1"
"AMAZON FBA","Amazon IT","16.29","BIA-ROSE-CHAIN-012-100-360","18/02/2021 21:31:50","1"
"AMAZON FBA","Amazon ES","13.49","BIA-S925-CHAIN-041-220-180","01/02/2021 20:58:54","1"
"AMAZON FBA","Amazon DE","11.29","BIA-S925-CHAIN-001-040-220-250","01/02/2021 20:52:44","1"
"AMAZON","Amazon DE","32.89","BIA-S925-CHAIN-057-100-500","22/02/2021 14:52:28","1"
"AMAZON FBA","Amazon UK","16.99","S925-WHI-RIN-GEM-001-M","08/02/2021 10:14:46","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","21/02/2021 19:51:57","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","15/02/2021 14:19:04","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-HOOP-HIN-010","06/02/2021 22:32:50","1"
"AMAZON FBA","Amazon CA","21.59","PAV-S925-HOOP-BALI-001-015","16/02/2021 16:04:04","1"
"AMAZON FBA","Amazon ES","10.24","BIA-S925-CHAIN-001-030-450","15/02/2021 00:49:17","1"
"AMAZON FBA","Amazon ES","12.39","BIA-S925-CHAIN-001-030-450","15/02/2021 22:34:51","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","20/02/2021 14:19:59","1"
"AMAZON FBA","Amazon UK","9.19","MS-S925-TOE-001","14/02/2021 17:31:25","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","06/02/2021 21:48:10","1"
"AMAZON","Amazon CA","27.09","S925-WHI-RIN-GEM-001-Q","18/02/2021 14:50:13","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","08/02/2021 03:28:21","1"
"AMAZON FBA","Amazon DE","10.59","BIA-S925-HOOP-HIN-010","16/02/2021 12:31:16","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","18/02/2021 17:17:30","1"
"AMAZON FBA","Amazon FR","13.59","BIA-S925-CHAIN-001-030-450","19/02/2021 19:49:09","1"
"AMAZON FBA","Amazon IT","15.79","BIA-S925-CHAIN-020-200-180","05/02/2021 20:27:44","1"
"AMAZON FBA","Amazon CA","16.89","BIA-S925-HOOP-HIN-010","28/02/2021 05:55:26","1"
"AMAZON FBA","Amazon CA","21.59","BIA-S925-CHAIN-001-040-500","05/02/2021 01:15:14","2"
"AMAZON FBA","Amazon UK","13.39","BIA-GP-CHAIN-004-040-500","19/02/2021 16:22:48","1"
"AMAZON","Amazon DE","11.59","BIA-S925-CHAIN-001-035-450","09/02/2021 14:49:26","1"
"AMAZON FBA","Amazon DE","10.89","BIA-S925-CHAIN-001-030-450","15/02/2021 04:56:46","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","17/02/2021 16:51:51","1"
"AMAZON FBA","Amazon ES","12.39","BIA-S925-CHAIN-001-030-450","10/02/2021 00:19:58","1"
"AMAZON FBA","Amazon FR","13.59","BIA-S925-CHAIN-001-030-450","07/02/2021 20:19:30","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","21/02/2021 14:19:46","1"
"AMAZON","Amazon DE","17.69","BIA-S925-CHAIN-045-140-220-250","25/02/2021 14:51:50","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","14/02/2021 17:24:58","1"
"AMAZON FBA","Amazon CA","17.19","BIA-S925-CHAIN-001-030-450","23/02/2021 08:26:47","1"
"EBAY","EBAY1","18.49","BIA-GP-CHAIN-024-140-600","19/02/2021 14:54:11","1"
"AMAZON FBA","Amazon FR","13.59","BIA-S925-CHAIN-001-030-450","26/02/2021 22:09:19","1"
"AMAZON FBA","Amazon UK","16.99","S925-WHI-RIN-GEM-001-L","18/02/2021 00:04:24","1"
"AMAZON FBA","Amazon CA","18.19","BIA-S925-CHAIN-001-035-450","05/02/2021 22:57:16","1"
"AMAZON FBA","Amazon DE","10.89","BIA-S925-CHAIN-001-030-450","25/02/2021 16:48:34","1"
"AMAZON FBA","Amazon CA","29.69","BIA-S925-CHAIN-051-250-500","21/02/2021 05:16:48","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","12/02/2021 14:29:12","1"
"AMAZON FBA","Amazon US","16.62","BIA-S925-CHAIN-045-140-220-250","27/02/2021 13:15:24","1"
"AMAZON FBA","Amazon UK","44.79","BIA-GP-CHAIN-060-150-500","09/02/2021 22:38:26","1"
"AMAZON","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","24/02/2021 14:56:30","1"
"AMAZON","Amazon DE","9.79","BIA-S925-HOOP-HIN-010","01/02/2021 14:43:09","1"
"AMAZON","Amazon JP","1166","BIA-S925-CHAIN-001-040-500","02/02/2021 14:55:02","1"
"AMAZON FBA","Amazon DE","18.49","BIA-GP-HOOP-HIN-020","07/02/2021 12:49:24","1"
"AMAZON","Amazon DE","9.49","PAV-S925-EAR-BALL-001-020-2PAIR","05/02/2021 14:57:48","1"
"AMAZON FBA","Amazon UK","12.29","BIA-S925-CHAIN-020-200-190","22/02/2021 16:25:04","1"
"AMAZON FBA","Amazon CA","22.89","BIA-GP-CHAIN-020-200-190","15/02/2021 17:57:45","1"
"AMAZON FBA","Amazon UK","14.59","BIA-S925-CHAIN-006-035-550","27/02/2021 04:11:53","1"
"AMAZON FBA","Amazon US","12.96","BIA-S925-CHAIN-020-200-190","11/02/2021 03:04:54","1"
"AMAZON FBA","Amazon US","23.53","S925-WHI-PEN-LET-001-M","01/02/2021 21:50:54","1"
"AMAZON","Amazon DE","9.99","GS-GP-CHAIN-EXT-001","03/02/2021 14:50:39","1"
"AMAZON FBA","Amazon US","9.95","PAV-S925-EAR-BALL-001-020-2PAIR","01/02/2021 08:50:10","1"
"AMAZON FBA","Amazon CA","23.89","BIA-S925-CHAIN-019-110-220-250","13/02/2021 21:21:20","1"
"AMAZON","Amazon UK","37.29","BIA-RP-CHAIN-060-200","15/02/2021 14:48:32","1"
"AMAZON FBA","Amazon DE","10.39","BIA-S925-CHAIN-052-040-250","18/02/2021 09:22:49","1"
"AMAZON FBA","Amazon CA","15.49","PAV-S925-EAR-BALL-001-020-2PAIR","19/02/2021 11:27:27","1"
"AMAZON","Amazon CA","21.69","BIA-S925-CHAIN-012-100-500","18/02/2021 14:50:01","1"
"AMAZON FBA","Amazon UK","10.69","GS-S925-HOOP-007","15/02/2021 17:27:43","1"
"AMAZON FBA","Amazon UK","11.49","BIA-S925-CHAIN-043-200-190","14/02/2021 23:36:32","1"
"AMAZON FBA","Amazon US","9.74","PAV-S925-EAR-BALL-001-020-2PAIR","15/02/2021 05:25:06","1"
"AMAZON","Amazon DE","8.39","GS-GP-CHAIN-EXT-001","19/02/2021 14:54:24","1"
"AMAZON FBA","Amazon CA","15.49","PAV-S925-EAR-BALL-001-020-2PAIR","11/02/2021 17:54:11","1"
"AMAZON FBA","Amazon ES","11.89","BIA-S925-CHAIN-052-040-250","08/02/2021 09:38:31","1"
"AMAZON FBA","Amazon UK","14.79","BIA-S925-CHAIN-019-110-220-250","15/02/2021 14:20:39","1"
"AMAZON FBA","Amazon CA","25.39","BIA-S925-CHAIN-001-040-700","09/02/2021 12:21:04","1"
"AMAZON FBA","Amazon AU","9.29","BIA-S925-CHAIN-052-040-250","01/02/2021 16:02:07","1"
"AMAZON FBA","Amazon UK","13.29","S925-WHI-EAR-SWA-005-202","26/02/2021 09:46:39","1"
"AMAZON FBA","Amazon AU","9.59","BIA-S925-CHAIN-052-040-250","09/02/2021 05:01:40","1"
"AMAZON FBA","Amazon UK","10.69","GS-S925-HOOP-007","12/02/2021 04:09:14","1"
"AMAZON FBA","Amazon CA","25.39","BIA-S925-CHAIN-001-040-700","12/02/2021 04:29:17","1"
"AMAZON FBA","Amazon IT","34.29","BIA-S925-CHAIN-020-200-700","03/02/2021 01:24:06","1"
"AMAZON FBA","Amazon AU","10.89","GS-GP-CHAIN-EXT-001","11/02/2021 08:52:58","1"
"AMAZON FBA","Amazon CA","15.99","GS-GP-CHAIN-EXT-001","18/02/2021 09:20:39","1"
"AMAZON FBA","Amazon US","16.74","S925-WHI-RIN-CEL-006-O","20/02/2021 18:12:08","1"
"AMAZON FBA","Amazon UK","10.69","GS-S925-HOOP-007","25/02/2021 13:17:48","1"
"AMAZON FBA","Amazon CA","27.09","BIA-ROSE-HOOP-HIN-020","06/02/2021 22:39:53","1"
"AMAZON FBA","Amazon CA","21.89","BIA-ROSE-CHAIN-008-030-450","26/02/2021 16:54:53","1"
"AMAZON FBA","Amazon IT","17.29","BIA-GP-CHAIN-008-030-450","18/02/2021 01:40:13","1"
"AMAZON FBA","Amazon US","13.2","BIA-S925-CHAIN-020-200-190","19/02/2021 18:03:14","1"
"AMAZON FBA","Amazon US","18.54","BIA-S925-CHAIN-036-140-220-250","02/02/2021 00:19:17","1"
"AMAZON FBA","Amazon UK","14.59","BIA-S925-CHAIN-006-035-550","08/02/2021 00:19:21","1"
"AMAZON","Amazon US","15.6","BIA-S925-CHAIN-019-110-220-250","04/02/2021 14:53:36","1"
"AMAZON FBA","Amazon ES","17.49","BIA-S925-CHAIN-019-110-220-250","18/02/2021 14:35:23","1"
"AMAZON FBA","Amazon UK","18.99","BIA-ROSE-CHAIN-045-140-250","19/02/2021 02:17:25","1"
"AMAZON FBA","Amazon ES","9.5","BIA-S925-CHAIN-052-040-250","02/02/2021 05:01:46","1"
"AMAZON FBA","Amazon UK","9.99","GS-S925-CHAIN-EXT-001","05/02/2021 13:44:12","1"
"AMAZON FBA","Amazon UK","11.19","BIA-GP-HOOP-HIN-010","04/02/2021 17:22:21","1"
"SHOPIFY","ShopifyUK","52.788","BIA-BRP-CHAIN-059-050-700","16/02/2021 14:49:12","1"
"AMAZON FBA","Amazon UK","9.59","BIA-S925-CHAIN-052-040-250","01/02/2021 23:20:43","1"
"AMAZON FBA","Amazon CA","15.99","GS-S925-CHAIN-EXT-001","04/02/2021 02:23:23","1"
"AMAZON","Amazon CA","21.29","BIA-S925-CHAIN-001-035-700","22/02/2021 14:52:01","1"
"AMAZON FBA","Amazon US","10.97","BIA-S925-CHAIN-052-040-250","06/02/2021 12:13:51","1"
"AMAZON FBA","Amazon CA","17.59","BIA-GP-HOOP-HIN-010","01/02/2021 03:58:08","1"
"AMAZON FBA","Amazon UK","15.79","BIA-S925-CHAIN-001-040-700","18/02/2021 22:02:56","1"
"AMAZON","Amazon DE","9.99","GS-S925-CHAIN-EXT-001","12/02/2021 14:43:46","1"
"AMAZON FBA","Amazon UK","13.39","PAV-S925-HOOP-BALI-003-015","05/02/2021 23:15:54","1"
"AMAZON","Amazon US","10.71","GS-S925-CHAIN-EXT-001","09/02/2021 14:49:34","1"
"AMAZON FBA","Amazon CA","27.39","BIA-S925-CHAIN-019-110-450","04/02/2021 11:42:17","1"
"AMAZON FBA","Amazon CA","22.69","S925-WHI-EAR-HOOP-012-020","20/02/2021 18:54:25","1"
"AMAZON FBA","Amazon AU","8.39","S925-WHI-EAR-STUD-019","14/02/2021 05:59:44","1"
"AMAZON FBA","Amazon MX","307","BIA-S925-CHAIN-046-170-220-250","09/02/2021 01:43:22","1"
"AMAZON FBA","Amazon US","7.8","S925-WHI-EAR-CUFF-004","18/02/2021 04:34:58","1"
"AMAZON","Amazon DE","15.29","BIA-GP-CHAIN-008-030-500","24/02/2021 14:56:11","1"
"AMAZON FBA","Amazon IT","14.49","BIA-S925-CHAIN-043-200-190","02/02/2021 08:26:00","1"
"AMAZON FBA","Amazon UK","6.62","S925-WHI-EAR-CUFF-007","15/02/2021 16:21:49","1"
"AMAZON FBA","Amazon CA","23.29","BIA-S925-CHAIN-012-100-600","24/02/2021 04:57:17","1"
"AMAZON FBA","Amazon IT","33.19","TIE-S925-BRA-027","12/02/2021 01:10:30","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","24/02/2021 16:24:11","1"
"AMAZON FBA","Amazon CA","33.89","BIA-S925-CHAIN-051-250-600","25/02/2021 05:28:35","1"
"EBAY","EBAY1","14.79","BIA-S925-CHAIN-015-120-900","08/02/2021 14:51:00","1"
"AMAZON FBA","Amazon US","17.16","BIA-S925-HOOP-003","26/02/2021 11:26:29","1"
"AMAZON FBA","Amazon ES","13.99","BIA-S925-CHAIN-015-120-450","06/02/2021 14:25:00","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","12/02/2021 10:18:36","1"
"AMAZON FBA","Amazon IT","19.39","PAV-S925-HOOP-BALI-002-020","01/02/2021 12:20:26","1"
"AMAZON FBA","Amazon IT","21.39","S925-WHI-RIN-GEM-001-N","05/02/2021 04:03:41","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-004-040-450","24/02/2021 20:30:53","1"
"AMAZON","Amazon JP","1268","BIA-S925-HOOP-HIN-020","11/02/2021 14:47:31","1"
"AMAZON FBA","Amazon UK","14.29","BIA-S925-HOOP-HIN-020","11/02/2021 08:36:16","1"
"AMAZON FBA","Amazon UK","12.39","BIA-S925-CHAIN-041-220-200","16/02/2021 00:22:15","1"
"AMAZON FBA","Amazon UK","20.09","BIA-ROSE-CHAIN-024-140-500","12/02/2021 16:57:47","1"
"AMAZON FBA","Amazon DE","11.79","BIA-S925-CHAIN-001-030-600","27/02/2021 10:07:52","1"
"AMAZON FBA","Amazon CA","20.29","BIA-GP-CHAIN-001-035-450","09/02/2021 02:29:42","1"
"AMAZON FBA","Amazon CA","24.59","PAV-S925-HOOP-BALI-002-020","02/02/2021 05:10:22","1"
"AMAZON FBA","Amazon CA","18.39","BIA-S925-CHAIN-001-030-600","05/02/2021 19:13:13","1"
"AMAZON FBA","Amazon US","15.72","BIA-S925-CHAIN-052-040-500","18/02/2021 12:18:35","1"
"AMAZON FBA","Amazon CA","21.59","BIA-S925-HOOP-HIN-020","01/02/2021 17:27:57","1"
"AMAZON","Amazon DE","18.19","BIA-S925-CHAIN-015-120-900","03/02/2021 14:50:32","1"
"AMAZON FBA","Amazon IT","14.69","BIA-S925-CHAIN-001-030-600","10/02/2021 02:19:39","1"
"EBAY","EBAY1","6.29","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:08","1"
"AMAZON FBA","Amazon CA","28.09","BIA-GP-CHAIN-019-110-250","18/02/2021 09:27:08","1"
"AMAZON FBA","Amazon IT","22.69","BIA-S925-CHAIN-051-250-450","23/02/2021 15:44:52","3"
"AMAZON FBA","Amazon CA","27.69","BIA-S925-CHAIN-029-500-190","08/02/2021 22:47:17","1"
"AMAZON FBA","Amazon UK","6.59","S925-WHI-EAR-CUFF-002","21/02/2021 17:12:56","1"
"AMAZON FBA","Amazon AE","35.09","S925-YEL-BRA-CHA-042-180","13/02/2021 13:51:25","1"
"EBAY","EBAY1","6.59","BIA-S925-CHAIN-019-110-180","01/02/2021 14:42:47","1"
"AMAZON","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:13","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","24/02/2021 20:19:35","1"
"AMAZON FBA","Amazon CA","26.69","BIA-S925-CHAIN-015-120-900","08/02/2021 05:39:03","1"
"AMAZON FBA","Amazon CA","23.29","BIA-S925-HOOP-HIN-020","09/02/2021 01:54:07","1"
"AMAZON FBA","Amazon UK","21.59","BIA-S925-CHAIN-051-250-600","12/02/2021 21:17:40","1"
"AMAZON FBA","Amazon UK","18.99","BIA-GP-CHAIN-024-140-500","01/02/2021 21:20:57","1"
"AMAZON FBA","Amazon US","11.92","BIA-S925-CHAIN-019-110-180","23/02/2021 22:56:01","1"
"AMAZON FBA","Amazon FR","14.49","BIA-S925-CHAIN-001-030-600","25/02/2021 07:58:39","1"
"AMAZON FBA","Amazon FR","26.59","BIA-S925-CHAIN-051-250-600","05/02/2021 16:48:30","1"
"AMAZON FBA","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","25/02/2021 00:08:44","1"
"AMAZON FBA","Amazon UK","11.79","BIA-S925-CHAIN-006-035-450","01/02/2021 00:21:01","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-HOOP-002","26/02/2021 16:19:08","1"
"AMAZON FBA","Amazon US","13.59","BIA-S925-HOOP-002","14/02/2021 01:37:00","1"
"EBAY","EBAY1","8.19","BIA-S925-CHAIN-006-035-450","22/02/2021 14:52:04","1"
"AMAZON FBA","Amazon DE","15.59","BIA-S925-CHAIN-012-100-600","17/02/2021 08:41:15","1"
"AMAZON FBA","Amazon UK","19.79","GS-GP-PEN-COIN-001","07/02/2021 02:27:06","1"
"AMAZON FBA","Amazon UK","6.42","S925-WHI-EAR-CUFF-002","17/02/2021 16:33:53","1"
"AMAZON FBA","Amazon UK","21.59","BIA-S925-CHAIN-051-250-600","19/02/2021 00:47:06","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-001-030-600","12/02/2021 19:42:50","1"
"AMAZON FBA","Amazon CA","28.79","BIA-S925-CHAIN-051-250-450","13/02/2021 19:24:45","1"
"AMAZON FBA","Amazon MX","441","BIA-ROSE-CHAIN-020-200-450","05/02/2021 21:18:50","1"
"AMAZON","Amazon UK","10.09","BIA-S925-CHAIN-052-040-200","08/02/2021 14:51:15","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","03/02/2021 02:48:25","1"
"AMAZON FBA","Amazon CA","17.09","BIA-S925-CHAIN-052-040-200","20/02/2021 18:51:53","1"
"AMAZON","Amazon DE","16.49","BIA-S925-CHAIN-052-040-500","15/02/2021 14:48:48","1"
"AMAZON FBA","Amazon UK","16.49","BIA-S925-CHAIN-029-500-190","01/02/2021 21:23:27","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","19/02/2021 12:10:03","1"
"AMAZON FBA","Amazon CA","22.49","BIA-GP-CHAIN-020-200-180","09/02/2021 09:26:17","1"
"AMAZON FBA","Amazon UK","18.19","BIA-S925-CHAIN-051-250-450","18/02/2021 23:18:47","1"
"AMAZON FBA","Amazon DE","36.39","S925-ROS-BRA-BAN-006-600","11/02/2021 01:16:58","1"
"AMAZON","Amazon DE","17.69","BIA-S925-CHAIN-029-500-190","01/02/2021 14:42:54","1"
"AMAZON FBA","Amazon ES","13.29","BIA-S925-CHAIN-001-030-600","08/02/2021 22:25:41","1"
"AMAZON FBA","Amazon UK","11.09","BIA-S925-CHAIN-001-040-220-250","22/02/2021 23:34:14","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","26/02/2021 22:14:07","1"
"AMAZON FBA","Amazon DE","10.29","BIA-S925-CHAIN-001-030-450","01/02/2021 02:52:43","1"
"AMAZON FBA","Amazon FR","13.59","BIA-S925-CHAIN-001-030-450","19/02/2021 15:47:50","1"
"AMAZON FBA","Amazon UK","12.29","BIA-S925-CHAIN-012-100-450","09/02/2021 22:38:42","1"
"AMAZON FBA","Amazon UK","27.59","S925-BC-4016-PIN-3H","10/02/2021 09:47:24","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","21/02/2021 16:30:08","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","07/02/2021 20:12:08","1"
"AMAZON FBA","Amazon DE","12.59","BIA-S925-CHAIN-041-220-180","12/02/2021 11:11:38","1"
"AMAZON FBA","Amazon UK","12.59","BIA-S925-CHAIN-007-040-500","28/02/2021 20:45:14","1"
"AMAZON","Amazon DE","13.29","BIA-S925-CHAIN-012-100-450","16/02/2021 14:49:17","1"
"AMAZON","Amazon DE","10.59","BIA-S925-HOOP-HIN-010","15/02/2021 14:48:50","1"
"AMAZON","Amazon UK","12.29","BIA-S925-CHAIN-012-100-450","17/02/2021 14:48:28","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","21/02/2021 19:50:11","1"
"AMAZON","Amazon UK","27.59","S925-BC-4016-PIN-3H","15/02/2021 14:49:03","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","19/02/2021 21:22:26","1"
"AMAZON FBA","Amazon CA","24.39","GS-S925-CHAIN-SLI-001-030","15/02/2021 14:02:04","1"
"AMAZON FBA","Amazon IT","13.69","BIA-S925-CHAIN-001-030-450","07/02/2021 15:48:52","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","08/02/2021 16:55:44","1"
"AMAZON FBA","Amazon CA","17.19","BIA-S925-CHAIN-001-030-450","26/02/2021 08:30:49","1"
"AMAZON FBA","Amazon FR","15.59","BIA-S925-CHAIN-020-200-180","11/02/2021 01:05:58","1"
"AMAZON FBA","Amazon UK","11.79","BIA-S925-CHAIN-041-220-180","16/02/2021 03:25:11","1"
"AMAZON FBA","Amazon UK","9.99","BIA-S925-HOOP-HIN-010","08/02/2021 19:18:11","1"
"AMAZON FBA","Amazon CA","29.89","BIA-S925-CHAIN-031-230-600","22/02/2021 19:40:17","1"
"AMAZON FBA","Amazon UK","10.57","S925-WHI-EAR-SWA-004-246","23/02/2021 21:28:30","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","07/02/2021 23:13:06","1"
"AMAZON FBA","Amazon UK","10.19","BIA-S925-CHAIN-001-030-450","11/02/2021 00:40:29","1"
"AMAZON FBA","Amazon CA","21.59","PAV-S925-HOOP-BALI-001-015","06/02/2021 20:54:44","1"
"AMAZON FBA","Amazon UK","10.04","BIA-S925-CHAIN-001-030-450","27/02/2021 14:17:44","1"
"AMAZON FBA","Amazon US","23.05","BIA-ROSE-CHAIN-024-140-600","04/02/2021 03:38:11","1"
"AMAZON","Amazon DE","26.69","GS-S925-HOOP-045","22/02/2021 14:52:35","1"
"EBAY","EBAY1","13.19","BIA-S925-CHAIN-031-230-600","11/02/2021 14:47:28","1"
"AMAZON FBA","Amazon UK","18.79","BIA-S925-CHAIN-051-250-500","14/02/2021 21:55:23","1"
"AMAZON FBA","Amazon US","13.38","BIA-ROSE-CHAIN-001-040-250","12/02/2021 17:24:25","1"
"AMAZON FBA","Amazon ES","11.89","S925-ROS-BRA-CHA-042-180","09/02/2021 01:50:29","1"
"AMAZON FBA","Amazon CA","17.19","BIA-S925-CHAIN-001-030-450","15/02/2021 18:56:15","1"
"AMAZON FBA","Amazon CA","26.39","S925-WHI-RIN-CEL-006-Q","25/02/2021 18:07:17","1"
"AMAZON","Amazon DE","10.59","BIA-S925-HOOP-HIN-010","15/02/2021 14:48:52","3"
"AMAZON FBA","Amazon DE","20.99","S925-WHI-PEN-LET-001-T","15/02/2021 00:20:00","1"
