source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","09/12/2021 11:12:53","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","27/12/2021 13:13:11","1"
"AMAZON FBA","Amazon DE","19.99","S925-WHI-EAR-STUD-SWA-006-296","16/12/2021 02:21:51","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","21/12/2021 23:34:21","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-045-140-190","14/12/2021 16:15:06","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","13/12/2021 15:50:10","1"
"AMAZON FBA","Transter AMA CA","28.02","PAV-S925-HOOP-BALI-002-020","07/12/2021 11:23:49","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-HIN-020","17/12/2021 16:39:13","1"
"AMAZON FBA","Amazon FR","18.14","BIA-S925-HOOP-003","06/12/2021 08:33:04","1"
"AMAZON FBA","Amazon UK","18.99","GS-GP-PEN-COIN-001","21/12/2021 00:14:48","1"
"AMAZON FBA","Transter AMA CA","50.23","BIA-S925-CHAIN-013-075-190","20/12/2021 02:55:30","1"
"AMAZON FBA","Transter AMA CA","24.45","BIA-S925-HOOP-HIN-020","27/12/2021 05:05:52","1"
"AMAZON FBA","Amazon IT","86.99","GL-9K-CHAIN-001-140-510","08/12/2021 16:47:21","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","29/12/2021 22:20:31","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-006-035-500","26/12/2021 22:33:48","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","20/12/2021 10:28:31","1"
"AMAZON FBA","Amazon IT","32.99","BIA-S925-CHAIN-013-075-190","21/12/2021 18:06:07","1"
"AMAZON FBA","Amazon DE","32.99","BIA-GP-CHAIN-020-200-700","28/12/2021 10:09:54","1"
"AMAZON FBA","Amazon IT","14.99","BIA-ROSE-CHAIN-001-035-450","14/12/2021 16:05:13","1"
"AMAZON FBA","Transter AMA CA","20.78","BIA-S925-CHAIN-001-030-600","02/12/2021 08:19:15","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-025-170-450","05/12/2021 17:35:21","1"
"EBAY","EBAY1","7.69","BIA-S925-CHAIN-001-030-600","23/12/2021 14:48:51","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-019-110-180","23/12/2021 12:39:55","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","08/12/2021 20:47:19","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-005-060-180","21/12/2021 13:30:07","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","23/12/2021 00:11:20","1"
"AMAZON FBA","Amazon DE","44.99","S925-WHI-NEC-CHA-024-055-500","15/12/2021 08:09:35","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","10/12/2021 16:32:53","1"
"AMAZON FBA","Amazon UK","40.99","BIA-GP-CHAIN-060-200","23/12/2021 20:50:46","3"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-002","07/12/2021 21:28:24","1"
"AMAZON FBA","Amazon DE","13.1","BIA-ROSE-CHAIN-001-035-450","13/12/2021 11:25:25","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-HOOP-HIN-020","18/12/2021 02:47:51","1"
"AMAZON FBA","Amazon FR","21.99","GS-GP-PEN-COIN-001","22/12/2021 04:32:15","2"
"AMAZON FBA","Amazon ES","11.99","BIA-S925-CHAIN-049-020-450","15/12/2021 17:40:27","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","14/12/2021 15:38:47","1"
"AMAZON FBA","Amazon ES","20.99","BIA-S925-CHAIN-029-500-190","18/12/2021 17:34:26","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","28/12/2021 11:54:49","1"
"AMAZON FBA","Amazon FR","35.28","CS-9K-HOOP-010","09/12/2021 15:43:27","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","30/12/2021 20:33:42","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","04/12/2021 11:35:33","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","09/12/2021 21:58:31","1"
"AMAZON FBA","Amazon DE","72.99","CS-9K-HOOP-020","06/12/2021 06:38:18","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","13/12/2021 13:35:35","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","02/12/2021 21:31:21","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-HOOP-002","09/12/2021 16:49:08","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","11/12/2021 20:30:31","1"
"AMAZON FBA","Amazon FR","15.99","BIA-S925-CHAIN-024-190-200","09/12/2021 08:23:51","1"
"AMAZON FBA","Amazon NL","14.99","S925-BC-1764-PEN-6G","21/12/2021 08:05:39","1"
"AMAZON FBA","Transter AMA AU","20.99","BIA-S925-CHAIN-029-500-190","18/12/2021 01:00:35","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-012-100-600","27/12/2021 13:13:13","1"
"AMAZON FBA","Amazon ES","16.99","GS-S925-HOOP-025","20/12/2021 22:18:52","1"
"AMAZON FBA","Transter AMA CA","23.38","PAV-S925-EAR-CRAW-004","15/12/2021 08:40:42","1"
"AMAZON FBA","Amazon FR","34.99","CS-9K-HOOP-010","06/12/2021 07:22:44","1"
"AMAZON FBA","Transter AMA CA","20.44","BIA-S925-CHAIN-019-110-180","22/12/2021 03:35:02","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","22/12/2021 19:32:48","1"
"AMAZON FBA","Transter AMA CA","19.42","BIA-S925-CHAIN-052-040-200","26/12/2021 20:16:20","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-450","27/12/2021 04:59:58","1"
"AMAZON FBA","Amazon IT","18.99","BIA-S925-HOOP-003","22/12/2021 07:04:30","1"
"AMAZON FBA","Amazon IT","14.99","BIA-S925-CHAIN-041-220-200","17/12/2021 02:30:17","1"
"AMAZON FBA","Amazon UK","10.99","BIA-ROSE-CHAIN-001-035-500","04/12/2021 23:32:51","1"
"AMAZON FBA","Transter AMA US","14.04","BIA-ROSE-CHAIN-001-035-500","13/12/2021 01:28:44","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","17/12/2021 14:01:03","1"
"AMAZON FBA","Transter AMA US","13.4","BIA-ROSE-CHAIN-001-035-450","13/12/2021 09:28:46","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","04/12/2021 02:56:28","1"
"AMAZON FBA","Amazon IT","8.21","BIA-S925-CHAIN-052-040-200","18/12/2021 14:22:49","5"
"AMAZON FBA","Amazon DE","14.99","PAV-S925-EAR-CRAW-001","20/12/2021 08:25:31","1"
"AMAZON FBA","Transter AMA US","17.39","BIA-S925-CHAIN-012-100-600","14/12/2021 16:07:42","1"
"AMAZON FBA","Amazon ES","12.99","BIA-GP-CHAIN-001-035-450","30/12/2021 14:15:20","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","03/12/2021 02:16:36","1"
"AMAZON FBA","Amazon UK","20.99","BIA-ROSE-CHAIN-031-230-500","26/12/2021 17:44:13","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-600","28/12/2021 08:24:59","1"
"AMAZON FBA","Amazon FR","13.99","BIA-GP-CHAIN-001-035-450","11/12/2021 14:39:03","1"
"EBAY","EBAY1","19.59","BIA-S925-CHAIN-051-250-600","14/12/2021 14:34:49","1"
"AMAZON FBA","Amazon UK","8.99","S925-BC-0396-PEN-3H","12/12/2021 23:59:49","2"
"AMAZON FBA","Transter AMA CA","21.15","BIA-S925-CHAIN-001-030-600","26/12/2021 20:00:57","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","27/12/2021 20:29:22","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","07/12/2021 19:32:36","1"
"AMAZON FBA","Amazon IT","12.49","S925-WHI-EAR-CUFF-010","13/12/2021 19:00:08","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-001-030-600","23/12/2021 13:15:49","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","06/12/2021 15:27:07","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-012-100-600","22/12/2021 12:58:58","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-HIN-020","30/12/2021 13:30:27","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","09/12/2021 10:02:49","1"
"AMAZON","Transter AMA CA","23.06","BIA-S925-CHAIN-008-035-360","24/12/2021 10:38:20","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","05/12/2021 02:14:40","2"
"AMAZON FBA","Transter AMA US","12.54","BIA-S925-CHAIN-045-140-190","20/12/2021 17:35:35","1"
"AMAZON FBA","Transter AMA CA","19.41","BIA-S925-CHAIN-004-040-450","01/12/2021 22:33:30","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","20/12/2021 12:34:43","1"
"EBAY","EBAY1","6.99","BIA-S925-CHAIN-052-040-200","09/12/2021 14:37:05","1"
"AMAZON FBA","Transter AMA US","12.29","BIA-S925-CHAIN-041-220-200","29/12/2021 16:01:21","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-052-040-200","02/12/2021 10:26:11","1"
"AMAZON FBA","Amazon IT","19.99","BIA-GP-CHAIN-041-220-250","26/12/2021 08:26:50","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","11/12/2021 01:45:55","1"
"AMAZON","Transter AMA CA","23.94","BIA-S925-CHAIN-006-035-450","17/12/2021 14:37:33","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-052-040-200","18/12/2021 20:24:43","1"
"AMAZON FBA","Transter AMA US","12.52","BIA-S925-CHAIN-015-120-450","16/12/2021 04:54:21","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","19/12/2021 19:20:20","1"
"AMAZON FBA","Transter AMA CA","33.11","BIA-S925-CHAIN-051-250-450","10/12/2021 02:28:40","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","02/12/2021 19:35:31","1"
"AMAZON FBA","Amazon IT","11.47","BIA-S925-CHAIN-015-120-450","01/12/2021 02:04:16","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","23/12/2021 19:38:58","1"
"AMAZON FBA","Transter AMA CA","161.07","S925-WHI-NEC-CHA-024-079-550","13/12/2021 06:14:04","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","20/12/2021 14:07:24","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","06/12/2021 09:59:58","1"
"AMAZON FBA","Amazon FR","17.99","BIA-S925-CHAIN-005-060-180","19/12/2021 21:34:06","1"
"AMAZON FBA","Amazon DE","11.99","BIA-S925-CHAIN-015-120-450","28/12/2021 19:33:54","1"
"AMAZON FBA","Amazon DE","13.99","BIA-S925-CHAIN-006-035-500","10/12/2021 19:28:10","1"
"AMAZON FBA","Transter AMA CA","22.93","BIA-GP-CHAIN-001-035-450","09/12/2021 19:31:31","1"
"AMAZON FBA","Transter AMA CA","23.15","BIA-S925-CHAIN-041-220-200","14/12/2021 02:19:30","1"
"AMAZON FBA","Amazon UK","9.21","BIA-S925-CHAIN-052-040-200","08/12/2021 06:31:31","1"
"AMAZON FBA","Amazon ES","23.99","S925-MUL-BRA-LAY-002-200","11/12/2021 23:33:19","1"
"AMAZON FBA","Amazon DE","16.99","BIA-ROSE-CHAIN-001-035-500","08/12/2021 22:15:27","1"
"EBAY","EBAY1","7.69","BIA-S925-CHAIN-022-150-180","06/12/2021 14:34:00","1"
"AMAZON FBA","Amazon DE","20.99","BIA-ROSE-CHAIN-024-140-500","07/12/2021 09:50:35","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","22/12/2021 16:54:34","1"
"AMAZON FBA","Amazon IT","17.99","GS-S925-HOOP-025","12/12/2021 21:11:57","1"
"AMAZON FBA","Amazon ES","45.99","BIA-GP-CHAIN-060-200","07/12/2021 14:11:58","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","12/12/2021 22:31:14","1"
"AMAZON FBA","Amazon FR","21.99","BIA-S925-CHAIN-029-500-190","09/12/2021 12:53:08","1"
"AMAZON FBA","Amazon UK","34.99","S925-WHI-NEC-CHA-024-047-450","10/12/2021 01:33:36","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","12/12/2021 19:55:16","1"
"AMAZON","Transter AMA US","13.74","BIA-S925-CHAIN-006-035-450","10/12/2021 14:37:29","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-002","07/12/2021 13:39:17","1"
"AMAZON FBA","Amazon DE","12.99","BIA-ROSE-CHAIN-001-035-450","09/12/2021 01:25:35","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-004-040-450","22/12/2021 23:39:04","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","11/12/2021 16:48:06","1"
"AMAZON FBA","Amazon FR","89.99","S925-WHI-NEC-CHA-024-079-500","16/12/2021 07:29:06","1"
"AMAZON FBA","Transter AMA CA","20.78","BIA-S925-CHAIN-001-030-600","08/12/2021 01:17:44","1"
"AMAZON FBA","Transter AMA CA","32.3","BIA-GP-CHAIN-019-110-250","06/12/2021 23:22:38","1"
"AMAZON FBA","Amazon DE","12.99","BIA-S925-CHAIN-006-035-450","03/12/2021 15:12:59","1"
"AMAZON FBA","Amazon FR","10.07","BIA-S925-CHAIN-001-030-600","11/12/2021 16:10:01","1"
"AMAZON FBA","Transter AMA CA","29.93","BIA-S925-HOOP-003","02/12/2021 04:59:27","1"
"AMAZON FBA","Transter AMA CA","26.32","BIA-S925-CHAIN-012-100-600","07/12/2021 00:03:43","1"
"AMAZON FBA","Amazon ES","15.69","BIA-S925-CHAIN-005-060-190","15/12/2021 16:36:00","1"
"AMAZON FBA","Amazon DE","18.99","BIA-S925-CHAIN-051-250-450","30/12/2021 15:39:38","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","13/12/2021 22:26:07","2"
"AMAZON FBA","Amazon FR","21.99","S925-WHI-EAR-STUD-SWA-006-296","06/12/2021 22:44:05","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-052-040-200","23/12/2021 02:29:28","1"
"AMAZON FBA","Amazon UK","29.99","BIA-S925-CHAIN-029-500-450","12/12/2021 19:50:40","1"
"AMAZON FBA","Amazon IT","18.99","PAV-S925-HOOP-BALI-002-020","21/12/2021 12:54:36","1"
"AMAZON FBA","Amazon IT","18.99","BIA-S925-CHAIN-015-120-900","23/12/2021 19:52:25","1"
"AMAZON FBA","Amazon UK","18.99","BIA-S925-CHAIN-024-140-600","05/12/2021 09:14:02","1"
"AMAZON FBA","Amazon DE","20.16","BIA-S925-CHAIN-029-500-190","07/12/2021 00:06:09","1"
"AMAZON FBA","Amazon FR","17.99","PAV-S925-HOOP-BALI-002-020","09/12/2021 15:34:50","1"
"AMAZON FBA","Transter AMA US","13.21","BIA-ROSE-CHAIN-001-035-450","06/12/2021 04:53:37","1"
"AMAZON FBA","Transter AMA CA","112.8","BIA-BRP-CHAIN-059-050-500","14/12/2021 21:34:03","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-029-500-190","28/12/2021 01:10:01","1"
"AMAZON FBA","Transter AMA AU","18.99","BIA-S925-HOOP-003","13/12/2021 05:31:11","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-001-040-250","01/12/2021 18:53:02","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-001-030-600","28/12/2021 15:48:05","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-HOOP-HIN-020","26/12/2021 21:28:02","1"
"AMAZON FBA","Amazon UK","15.99","BIA-S925-CHAIN-051-250-450","22/12/2021 16:08:31","1"
"AMAZON FBA","Amazon ES","9.99","BIA-S925-CHAIN-052-040-200","06/12/2021 08:19:00","1"
"AMAZON FBA","Amazon ES","17.99","BIA-GP-CHAIN-019-110-250","29/12/2021 22:17:49","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-002","01/12/2021 18:25:28","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-024-190-200","07/12/2021 21:28:19","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-005-060-180","24/12/2021 11:58:59","1"
"AMAZON FBA","Amazon FR","11.99","S925-WHI-EAR-CUFF-010","22/12/2021 03:01:28","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-015-120-450","28/12/2021 02:10:44","1"
"AMAZON FBA","Amazon UK","8.99","BIA-S925-CHAIN-001-030-600","29/12/2021 01:17:46","1"
"AMAZON FBA","Transter AMA CA","20.8","BIA-S925-CHAIN-019-110-180","30/12/2021 03:23:50","1"
"AMAZON FBA","Transter AMA US","17.34","PAV-S925-HOOP-BALI-002-020","21/12/2021 23:31:15","1"
"AMAZON FBA","Transter AMA CA","32.53","BIA-S925-CHAIN-051-250-450","19/12/2021 07:21:02","1"
"AMAZON FBA","Transter AMA CA","23.61","BIA-GP-CHAIN-020-200-180","31/12/2021 00:14:48","1"
"AMAZON FBA","Amazon IT","20.99","BIA-S925-CHAIN-029-500-190","10/12/2021 15:41:57","1"
"AMAZON FBA","Transter AMA CA","24.45","BIA-S925-CHAIN-012-100-600","19/12/2021 16:14:39","1"
"AMAZON FBA","Amazon UK","19.99","BIA-S925-CHAIN-051-250-600","31/12/2021 00:56:59","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-CEL-004","21/12/2021 01:07:26","1"
"AMAZON FBA","Amazon ES","16.99","GS-S925-HOOP-025","10/12/2021 22:16:08","1"
"AMAZON FBA","Amazon DE","15.99","BIA-S925-CHAIN-008-035-500","27/12/2021 13:15:19","1"
"AMAZON FBA","Amazon DE","14.99","PAV-S925-EAR-CRAW-001","16/12/2021 12:59:39","1"
"AMAZON FBA","Amazon FR","9.99","BIA-S925-CHAIN-001-030-600","09/12/2021 23:45:03","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-6to7","08/12/2021 00:33:34","1"
"AMAZON FBA","Amazon DE","9.99","BIA-S925-CHAIN-001-030-600","15/12/2021 10:20:04","1"
"AMAZON FBA","Amazon IT","11.47","BIA-S925-CHAIN-019-110-200","18/12/2021 11:30:33","1"
"EBAY","EBAY1","6.99","BIA-S925-CHAIN-052-040-200","10/12/2021 14:37:31","1"
"AMAZON FBA","Amazon ES","14.99","BIA-S925-HOOP-002","21/12/2021 21:50:44","1"
"AMAZON FBA","Amazon DE","19.99","BIA-S925-CHAIN-029-500-190","17/12/2021 10:00:58","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","10/12/2021 21:17:28","1"
"AMAZON FBA","Transter AMA US","11.69","BIA-S925-CHAIN-045-140-190","14/12/2021 00:32:21","1"
"AMAZON","Transter AMA US","13.78","BIA-ROSE-CHAIN-001-035-500","06/12/2021 14:33:48","1"
"AMAZON","Transter AMA US","13.32","S925-BLA-NEC-CHA-006-010-450","24/12/2021 10:38:22","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-006-035-450","01/12/2021 20:26:21","1"
"AMAZON FBA","Amazon UK","9.99","S925-WHI-EAR-STUD-PERL-002-6to7","22/12/2021 21:37:48","1"
"AMAZON FBA","Transter AMA US","14.97","BIA-S925-CHAIN-020-200-190","21/12/2021 05:03:21","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-001-040-700","10/12/2021 20:39:47","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","19/12/2021 19:26:07","1"
"AMAZON FBA","Transter AMA US","16.15","BIA-S925-CHAIN-052-040-250","30/12/2021 16:18:21","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-016-350-190","13/12/2021 00:17:22","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-001-035-500","14/12/2021 19:03:28","1"
"AMAZON FBA","Transter AMA CA","22.35","BIA-S925-CHAIN-001-035-700","16/12/2021 10:36:30","1"
"AMAZON FBA","Amazon IT","14.99","BIA-S925-CHAIN-043-200-190","20/12/2021 09:26:59","1"
"AMAZON FBA","Amazon FR","12.99","BIA-S925-CHAIN-045-140-180","22/12/2021 03:26:12","1"
"AMAZON FBA","Amazon IT","12.99","BIA-S925-CHAIN-052-040-250","22/12/2021 22:34:16","1"
"AMAZON FBA","Amazon DE","10.99","GS-ROSE-CHAIN-EXT-001","09/12/2021 19:22:25","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-001-040-700","23/12/2021 16:08:37","2"
"AMAZON FBA","Amazon IT","12.99","GS-S925-CHAIN-EXT-001","27/12/2021 04:52:03","1"
"AMAZON FBA","Amazon IT","16.99","S925-WHI-EAR-STUD-013","14/12/2021 10:30:00","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","18/12/2021 16:20:48","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","27/12/2021 15:43:49","1"
"AMAZON FBA","Amazon ES","14.99","PAV-S925-HOOP-BALI-003-015","31/12/2021 02:19:35","1"
"AMAZON FBA","Amazon UK","8.99","S925-WHI-EAR-CUFF-003","01/12/2021 10:00:28","1"
"AMAZON FBA","Amazon DE","12.99","BIA-GP-CHAIN-012-100-360","27/12/2021 04:11:10","1"
"EBAY","EBAY1","9.89","BIA-GP-CHAIN-020-200-190","29/12/2021 14:38:25","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","02/12/2021 12:26:34","1"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-001-040-700","15/12/2021 00:45:53","1"
"AMAZON FBA","Amazon UK","10.99","BIA-GP-CHAIN-022-150-190","17/12/2021 22:33:10","1"
"AMAZON FBA","Transter AMA CA","18.96","GS-S925-CHAIN-EXT-001","19/12/2021 18:55:33","2"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-006-035-550","11/12/2021 14:59:36","1"
"AMAZON FBA","Transter AMA US","15.14","BIA-S925-CHAIN-020-200-190","01/12/2021 21:22:10","1"
"AMAZON FBA","Transter AMA US","27.96","BIA-S925-CHAIN-020-200-700","28/12/2021 16:20:12","1"
"AMAZON FBA","Amazon ES","22.99","S925-WHI-RIN-CEL-003","28/12/2021 22:08:44","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-006-035-550","17/12/2021 12:31:56","1"
"AMAZON","Transter AMA US","0","BIA-S925-CHAIN-019-110-220-250","03/12/2021 14:39:20","1"
"AMAZON","Amazon UK","13.99","TIE-S925-BRA-001","06/12/2021 14:34:22","1"
"AMAZON FBA","Amazon FR","16.99","BIA-S925-CHAIN-001-040-700","11/12/2021 20:44:38","1"
"AMAZON FBA","Amazon UK","16.99","BIA-S925-CHAIN-022-150-500","27/12/2021 21:33:27","1"
"AMAZON FBA","Amazon DE","14.99","BIA-S925-CHAIN-024-190-190","03/12/2021 02:24:56","2"
"AMAZON FBA","Transter AMA CA","24.06","BIA-S925-CHAIN-001-035-700","15/12/2021 09:06:19","1"
"AMAZON FBA","Amazon ES","15.99","S925-WHI-EAR-STUD-013","28/12/2021 22:25:57","1"
"AMAZON FBA","Amazon FR","15.99","BIA-GP-CHAIN-007-040-500","15/12/2021 10:18:54","1"
"AMAZON FBA","Amazon DE","10.99","GS-S925-CHAIN-EXT-001","29/12/2021 15:36:45","1"
"AMAZON FBA","Amazon ES","13.99","S925-WHI-EAR-SWA-005-202","15/12/2021 22:15:58","1"
"AMAZON FBA","Transter AMA US","16.04","BIA-S925-CHAIN-052-040-250","19/12/2021 18:28:43","1"
"AMAZON FBA","Amazon DE","14.23","BIA-S925-CHAIN-046-170-220-250","07/12/2021 14:50:06","1"
"AMAZON FBA","Amazon ES","12.99","BIA-S925-CHAIN-020-200-190","15/12/2021 16:24:53","1"
"AMAZON FBA","Amazon DE","13.99","BIA-GP-CHAIN-008-030-450","14/12/2021 10:31:37","1"
"AMAZON FBA","Amazon IT","35.24","BIA-RP-CHAIN-060-200","01/12/2021 02:13:00","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-046-170-220-250","01/12/2021 17:10:49","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-052-040-250","03/12/2021 12:18:00","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","27/12/2021 17:10:09","1"
"AMAZON FBA","Amazon FR","11.99","GS-S925-CHAIN-EXT-001","16/12/2021 08:33:25","1"
"AMAZON FBA","Transter AMA CA","28.69","BIA-S925-CHAIN-001-040-700","21/12/2021 02:22:54","1"
"AMAZON FBA","Transter AMA CA","22.93","BIA-S925-CHAIN-020-200-190","30/12/2021 07:34:29","1"
"AMAZON FBA","Amazon UK","11.99","BIA-S925-CHAIN-012-100-500","11/12/2021 01:18:53","1"
"AMAZON FBA","Transter AMA CA","18.63","GS-S925-CHAIN-EXT-001","16/12/2021 09:48:42","1"
"AMAZON FBA","Amazon UK","12.99","BIA-S925-CHAIN-024-190-190","05/12/2021 19:17:17","1"
"AMAZON FBA","Amazon DE","16.99","BIA-GP-CHAIN-015-120-700","20/12/2021 07:27:11","1"
"AMAZON FBA","Transter AMA US","16.41","BIA-S925-CHAIN-052-040-250","14/12/2021 09:21:50","1"
"AMAZON FBA","Transter AMA AU","12.99","BIA-GP-CHAIN-001-035-360","07/12/2021 16:11:36","5"
"AMAZON FBA","Amazon UK","13.99","BIA-S925-CHAIN-001-040-700","24/12/2021 00:18:29","1"
"AMAZON FBA","Amazon UK","10.99","GS-S925-CHAIN-EXT-001","27/12/2021 21:44:38","1"
"AMAZON FBA","Amazon IT","15.99","PAV-S925-HOOP-BALI-003-015","01/12/2021 07:04:58","1"
"AMAZON FBA","Amazon DE","12.1","S925-WHI-EAR-STUD-019","19/12/2021 02:50:00","1"
"AMAZON FBA","Amazon UK","10.99","BIA-S925-CHAIN-043-200-190","11/12/2021 02:24:33","1"
"AMAZON FBA","Transter AMA CA","25.19","BIA-GP-CHAIN-020-200-180","08/12/2021 23:53:42","1"
"AMAZON FBA","Amazon UK","14.99","BIA-S925-CHAIN-005-060-180","20/12/2021 22:28:35","1"
"AMAZON FBA","Amazon IT","9.99","BIA-S925-CHAIN-052-040-200","14/12/2021 16:25:10","1"
"AMAZON FBA","Amazon UK","29.99","CS-9K-HOOP-010","23/12/2021 17:58:24","1"
"AMAZON FBA","Transter AMA AU","16.99","BIA-S925-HOOP-HIN-020","14/12/2021 06:50:45","1"
