source,subsource,Unit_Total_Cost,ItemNumber,dprocessedon,Total
AMAZON FBA,Transter AMA CA,20.89,BIA-S925-CHAIN-001-040-220-250,27/04/2022 21:00,1
EBAY,EBAY1,12.29,BIA-S925-CHAIN-016-350-200,25/04/2022 13:49,1
AMAZON FBA,Amazon IT,23.99,BIA-GP-CHAIN-008-030-700,20/04/2022 22:47,1
AMAZON FBA,Amazon UK,25.99,S925-YEL-NEC-CHA-027-028-450,28/04/2022 19:53,1
AMAZON FBA,Transter AMA CA,19.42,BIA-S925-CHAIN-001-030-450,27/04/2022 13:37,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-035-450,11/04/2022 16:27,1
AMAZON FBA,Amazon UK,13.99,S925-WHI-EAR-HOOP-010-020,06/04/2022 22:25,1
AMAZON FBA,Transter AMA CA,24.13,BIA-GP-CHAIN-004-040-450,05/04/2022 20:13,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-012-100-450,16/04/2022 00:48,1
AMAZON FBA,Transter AMA CA,22.67,BIA-S925-CHAIN-001-040-500,12/04/2022 14:50,1
AMAZON FBA,Transter AMA CA,20.37,BIA-S925-CHAIN-001-035-450,12/04/2022 22:36,1
AMAZON FBA,Amazon UK,11.99,BIA-S925-CHAIN-001-040-500,26/04/2022 01:40,1
AMAZON FBA,Amazon FR,16.12,BIA-S925-CHAIN-012-100-450,21/04/2022 23:23,1
AMAZON,Amazon UK,16.99,BIA-S925-CHAIN-051-250-500,28/04/2022 13:34,1
AMAZON FBA,Amazon UK,9.99,BIA-S925-CHAIN-041-220-180,03/04/2022 19:30,1
AMAZON FBA,Amazon IT,19.99,S925-WHI-EAR-HOOP-010-020,30/04/2022 20:25,1
AMAZON FBA,Amazon DE,12.99,BIA-S925-CHAIN-012-100-450,20/04/2022 02:35,1
AMAZON FBA,Amazon DE,11.99,BIA-S925-CHAIN-041-220-180,26/04/2022 15:11,1
AMAZON FBA,Amazon UK,14.99,S925-WHI-PEN-CROS-008,03/04/2022 15:51,1
AMAZON FBA,Amazon DE,23.99,BIA-ROSE-CHAIN-024-140-600,02/04/2022 13:29,1
AMAZON FBA,Amazon UK,11.99,S925-BLA-NEC-CHA-006-010-500,09/04/2022 04:00,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-CHAIN-001-030-450,17/04/2022 23:23,1
AMAZON FBA,Amazon DE,54.19,S925-YEL-NEC-CHA-027-055-450,23/04/2022 01:34,1
AMAZON FBA,Amazon UK,9.99,BIA-S925-CHAIN-041-220-180,20/04/2022 19:51,1
AMAZON FBA,Amazon FR,13.99,MS-S925-TOE-001,20/04/2022 22:09,1
AMAZON FBA,Amazon DE,18.99,BIA-S925-CHAIN-031-230-600,26/04/2022 20:59,1
AMAZON FBA,Amazon DE,17.51,S925-WHI-EAR-STUD-038,26/04/2022 02:10,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-HOOP-HIN-010,05/04/2022 01:30,1
AMAZON FBA,Transter AMA US,11.23,MS-S925-TOE-001,19/04/2022 03:21,1
AMAZON FBA,Amazon DE,11.09,BIA-S925-CHAIN-001-035-450,28/04/2022 06:28,1
AMAZON FBA,Amazon UK,14.99,BIA-S925-CHAIN-045-140-220-250,26/04/2022 02:46,1
AMAZON FBA,Amazon ES,9.99,BIA-S925-HOOP-HIN-010,26/04/2022 15:21,1
AMAZON FBA,Amazon FR,9.99,BIA-S925-CHAIN-001-030-450,26/04/2022 10:54,1
AMAZON FBA,Amazon IT,16.49,BIA-S925-CHAIN-020-200-180,04/04/2022 17:18,1
AMAZON FBA,Amazon DE,9.99,BIA-S925-CHAIN-001-030-450,22/04/2022 21:40,1
AMAZON FBA,Amazon DE,9.99,BIA-S925-HOOP-HIN-010,21/04/2022 23:26,2
AMAZON FBA,Transter AMA US,14.92,BIA-S925-CHAIN-020-200-180,12/04/2022 02:39,1
AMAZON FBA,Amazon IT,16.99,MS-S925-TOE-004,21/04/2022 17:33,1
AMAZON FBA,Amazon FR,20.49,S925-WHI-RIN-GEM-001-M,01/04/2022 20:46,1
AMAZON FBA,Transter AMA US,15.32,BIA-S925-CHAIN-020-200-180,08/04/2022 08:17,2
AMAZON FBA,Transter AMA US,14.79,S925-WHI-EAR-HOOP-010-020,21/04/2022 21:22,1
AMAZON FBA,Transter AMA CA,20.91,BIA-S925-CHAIN-001-035-450,22/04/2022 06:05,1
AMAZON FBA,Amazon ES,16.99,PAV-S925-HOOP-BALI-001-015,16/04/2022 17:24,1
AMAZON FBA,Amazon FR,9.99,BIA-S925-CHAIN-001-030-450,28/04/2022 10:32,1
AMAZON FBA,Amazon UK,13.99,S925-WHI-EAR-HOOP-020-012,29/04/2022 17:23,1
AMAZON FBA,Amazon FR,24.99,S925-WHI-BRA-CHA-039-200,01/04/2022 17:05,1
AMAZON FBA,Transter AMA CA,51.63,S925-BC-4016-PIN-3H,29/04/2022 03:56,1
AMAZON FBA,Transter AMA US,11.36,MS-S925-TOE-001,04/04/2022 06:13,1
AMAZON FBA,Amazon UK,13.99,BIA-ROSE-CHAIN-001-035-700,09/04/2022 17:26,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-HOOP-HIN-010,29/04/2022 19:21,1
AMAZON FBA,Transter AMA AU,17.99,BIA-S925-CHAIN-001-040-500,27/04/2022 05:15,2
AMAZON FBA,Amazon FR,20.49,BIA-S925-CHAIN-045-140-220-250,29/04/2022 09:23,1
AMAZON FBA,Amazon UK,9.99,BIA-S925-CHAIN-001-040-220-250,29/04/2022 19:52,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-CHAIN-001-030-450,14/04/2022 06:55,1
AMAZON FBA,Transter AMA CA,22.02,BIA-S925-CHAIN-041-220-180,26/04/2022 06:59,1
AMAZON FBA,Amazon FR,9.99,BIA-S925-CHAIN-001-030-450,11/04/2022 13:36,1
AMAZON FBA,Amazon UK,8.99,MS-S925-TOE-001,23/04/2022 16:47,1
AMAZON FBA,Amazon UK,11.99,BIA-ROSE-CHAIN-015-120-450,11/04/2022 23:21,1
AMAZON FBA,Amazon DE,17.99,BIA-ROSE-CHAIN-019-110-250,26/04/2022 12:30,1
AMAZON FBA,Transter AMA US,14.76,BIA-S925-CHAIN-020-200-180,10/04/2022 04:12,1
AMAZON FBA,Amazon UK,10.99,MS-S925-TOE-004,26/04/2022 20:21,1
AMAZON FBA,Amazon FR,9.99,BIA-S925-HOOP-HIN-010,13/04/2022 23:44,1
AMAZON FBA,Amazon DE,18.14,BIA-ROSE-CHAIN-019-110-250,18/04/2022 21:23,1
AMAZON FBA,Amazon FR,49.99,S925-WHI-NEC-CHA-029-044-400,26/04/2022 11:03,1
AMAZON FBA,Amazon UK,8.99,MS-S925-TOE-001,27/04/2022 21:16,1
AMAZON FBA,Transter AMA US,14.05,S925-WHI-EAR-STUD-PERL-001-9to10,29/04/2022 15:11,1
AMAZON FBA,Transter AMA CA,25.28,BIA-S925-CHAIN-010-080-200,18/04/2022 02:17,1
AMAZON FBA,Amazon DE,11.99,BIA-S925-CHAIN-001-035-500,19/04/2022 20:32,1
AMAZON FBA,Transter AMA US,12.71,BIA-S925-CHAIN-041-220-180,13/04/2022 06:00,1
AMAZON FBA,Transter AMA US,16.88,BIA-S925-CHAIN-045-140-220-250,12/04/2022 08:56,1
AMAZON FBA,Amazon FR,16.99,BIA-S925-CHAIN-001-040-500,20/04/2022 20:17,1
AMAZON FBA,Transter AMA CA,20.89,BIA-S925-CHAIN-001-040-220-250,15/04/2022 21:21,1
AMAZON FBA,Amazon DE,39.99,S925-WHI-NEC-CHA-028-045-500,01/04/2022 03:13,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-030-450,01/04/2022 14:26,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-030-450,05/04/2022 21:14,1
AMAZON FBA,Transter AMA US,17.22,S925-WHI-PEN-CROS-008,25/04/2022 18:16,1
AMAZON FBA,Amazon IT,15.49,BIA-S925-CHAIN-001-040-220-250,27/04/2022 01:23,1
AMAZON FBA,Amazon UK,9.99,BIA-S925-CHAIN-001-040-220-250,12/04/2022 01:53,1
AMAZON FBA,Amazon IT,9.99,BIA-S925-CHAIN-001-030-450,18/04/2022 22:16,1
AMAZON FBA,Amazon UK,14.99,BIA-S925-CHAIN-022-150-450,08/04/2022 04:35,1
AMAZON FBA,Amazon DE,12.99,BIA-S925-CHAIN-020-200-180,06/04/2022 03:13,1
AMAZON FBA,Amazon DE,18.99,BIA-S925-CHAIN-031-230-600,26/04/2022 13:36,1
AMAZON FBA,Transter AMA CA,37.93,BIA-S925-CHAIN-022-150-600,08/04/2022 20:30,1
AMAZON FBA,Amazon UK,16.99,BIA-S925-CHAIN-031-230-600,01/04/2022 17:20,1
AMAZON FBA,Transter AMA CA,71.18,S925-WHI-PEN-LOC-008,26/04/2022 01:44,1
AMAZON FBA,Amazon UK,11.99,BIA-S925-CHAIN-010-080-200,27/04/2022 09:05,1
AMAZON FBA,Amazon ES,9.99,BIA-S925-CHAIN-001-030-450,26/04/2022 17:03,1
AMAZON FBA,Transter AMA CA,21.38,BIA-S925-CHAIN-001-035-500,26/04/2022 02:23,1
AMAZON FBA,Amazon UK,14.99,S925-WHI-RIN-CEL-006-Q,03/04/2022 23:11,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-HOOP-HIN-010,20/04/2022 16:18,1
AMAZON FBA,Amazon DE,9.24,BIA-S925-CHAIN-001-035-450,09/04/2022 02:25,1
AMAZON FBA,Amazon UK,8.99,BIA-S925-CHAIN-001-030-450,14/04/2022 16:54,1
AMAZON FBA,Transter AMA CA,24.74,S925-WHI-EAR-STUD-PERL-001-9to10,30/04/2022 04:22,1
AMAZON FBA,Amazon ES,16.49,BIA-S925-CHAIN-001-040-500,06/04/2022 20:33,1
AMAZON FBA,Amazon FR,15.99,BIA-GP-CHAIN-008-030-360,27/04/2022 11:21,1
AMAZON FBA,Amazon UK,10.99,MS-S925-TOE-004,25/04/2022 19:59,1
AMAZON FBA,Transter AMA CA,21.01,BIA-S925-CHAIN-001-035-500,25/04/2022 02:07,1
AMAZON FBA,Transter AMA CA,19.42,BIA-S925-CHAIN-001-030-450,25/04/2022 19:03,1
AMAZON FBA,Amazon UK,32.99,S925-WHI-NEC-CHA-028-045-500,26/04/2022 03:00,1
AMAZON FBA,Transter AMA US,23.47,S925-YEL-NEC-CHA-028-030-410,07/04/2022 09:02,1
AMAZON FBA,Transter AMA CA,24.18,BIA-S925-CHAIN-001-040-500,11/04/2022 01:22,1
AMAZON FBA,Amazon ES,43.99,S925-WHI-EAR-HOOP-017-020,24/04/2022 12:32,1
AMAZON FBA,Amazon DE,9.99,BIA-S925-HOOP-HIN-010,08/04/2022 00:29,1
AMAZON FBA,Amazon IT,16.49,BIA-S925-CHAIN-020-200-180,21/04/2022 12:00,1
AMAZON,Transter AMA US,15.09,BIA-ROSE-CHAIN-001-035-700,06/04/2022 13:36,1
AMAZON FBA,Amazon ES,17.27,S925-WHI-EAR-DROP-010,09/04/2022 16:41,1
AMAZON FBA,Transter AMA US,21.18,S925-WHI-EAR-DROP-020,26/04/2022 14:29,1
AMAZON FBA,Transter AMA US,28.35,BIA-S925-CHAIN-020-200-700,26/04/2022 01:01,1
AMAZON FBA,Amazon UK,8.99,S925-WHI-EAR-CUFF-001,24/04/2022 21:16,1
AMAZON FBA,Amazon UK,16.99,BIA-S925-CHAIN-019-110-500,06/04/2022 04:00,1
AMAZON FBA,Transter AMA AU,12.99,BIA-GP-HOOP-HIN-010,02/04/2022 04:44,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,27/04/2022 20:26,1
AMAZON FBA,Transter AMA CA,27,BIA-S925-CHAIN-019-110-220-250,22/04/2022 00:48,2
AMAZON FBA,Amazon IT,19.99,BIA-S925-CHAIN-019-110-220-250,07/04/2022 20:22,1
AMAZON FBA,Transter AMA CA,72.87,BIA-S925-CHAIN-012-200-650,25/04/2022 04:58,1
AMAZON,Transter AMA AU,44.99,S925-WHI-NEC-CHA-025-047-500,26/04/2022 13:39,1
AMAZON FBA,Amazon FR,18.49,BIA-GP-CHAIN-015-120-500,26/04/2022 10:56,1
AMAZON,Amazon UK,14.99,S925-WHI-RIN-GEM-001-O,21/04/2022 13:44,1
AMAZON FBA,Amazon IT,17.99,S925-WHI-EAR-STUD-012,20/04/2022 22:07,1
AMAZON FBA,Amazon DE,10.99,GS-ROSE-CHAIN-EXT-001,21/04/2022 00:22,1
AMAZON FBA,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,07/04/2022 14:59,1
AMAZON FBA,Amazon IT,15.99,BIA-S925-CHAIN-045-140-180,11/04/2022 07:51,1
AMAZON FBA,Amazon IT,17.99,BIA-S925-CHAIN-012-100-500,06/04/2022 00:28,1
AMAZON FBA,Transter AMA US,14.92,BIA-GP-CHAIN-015-120-500,04/04/2022 20:06,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,11/04/2022 01:22,1
AMAZON FBA,Transter AMA CA,28.69,BIA-S925-CHAIN-001-040-700,27/04/2022 07:33,1
AMAZON FBA,Amazon UK,11.99,S925-WHI-EAR-HOOP-012-020,26/04/2022 00:12,1
AMAZON FBA,Transter AMA CA,18.75,BIA-S925-CHAIN-052-040-250,26/04/2022 03:31,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,24/04/2022 13:22,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,08/04/2022 01:34,1
AMAZON FBA,Transter AMA CA,26.76,BIA-S925-CHAIN-019-110-220-250,11/04/2022 15:00,1
AMAZON FBA,Transter AMA US,16.04,BIA-S925-CHAIN-052-040-250,16/04/2022 14:50,1
AMAZON FBA,Amazon DE,15.12,S925-WHI-EAR-STUD-SWA-006-001-BBL,20/04/2022 14:39,1
AMAZON FBA,Amazon UK,11.99,BIA-GP-CHAIN-001-035-500,03/04/2022 20:37,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,01/04/2022 17:52,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,11/04/2022 02:22,1
AMAZON FBA,Amazon ES,16.49,S925-YEL-EAR-STUD-PERL-001-6to7,25/04/2022 18:21,1
AMAZON FBA,Amazon FR,21.99,BIA-GP-HOOP-HIN-020,04/04/2022 11:33,2
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,13/04/2022 16:17,1
AMAZON FBA,Transter AMA CA,27.47,BIA-S925-CHAIN-019-110-220-250,25/04/2022 17:30,2
AMAZON FBA,Amazon UK,13.99,BIA-S925-CHAIN-001-040-700,12/04/2022 20:02,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,16/04/2022 03:42,1
AMAZON FBA,Amazon ES,11.99,BIA-S925-CHAIN-052-040-250,24/04/2022 17:24,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-024-190-190,20/04/2022 14:40,1
AMAZON FBA,Amazon ES,15.99,BIA-S925-CHAIN-001-035-700,25/04/2022 18:15,1
AMAZON FBA,Amazon DE,9.99,PAV-S925-EAR-BALL-001-020-2PAIR,25/04/2022 08:55,1
AMAZON FBA,Transter AMA US,15.36,BIA-S925-CHAIN-019-110-220-250,19/04/2022 17:42,1
AMAZON FBA,Amazon FR,30.49,BIA-S925-CHAIN-024-190-450,25/04/2022 10:53,1
AMAZON,Transter AMA CA,29.19,BIA-S925-CHAIN-001-040-700,25/04/2022 13:49,1
AMAZON FBA,Transter AMA US,15.15,BIA-S925-CHAIN-019-110-220-250,25/04/2022 03:54,1
AMAZON FBA,Transter AMA CA,18.75,BIA-S925-CHAIN-052-040-250,20/04/2022 08:07,1
AMAZON FBA,Amazon UK,13.66,S925-ROS-BRA-CHA-004-200,06/04/2022 23:10,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,25/04/2022 10:31,1
AMAZON FBA,Amazon IT,19.99,BIA-S925-CHAIN-019-110-220-250,25/04/2022 19:24,1
AMAZON FBA,Transter AMA US,41.04,BIA-S925-CHAIN-012-200-650,13/04/2022 06:41,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,16/04/2022 19:19,1
AMAZON FBA,Amazon UK,14.99,S925-WHI-RIN-CEL-006-O,11/04/2022 17:15,1
AMAZON FBA,Amazon ES,20.49,S925-YEL-BRA-CHA-004-200,25/04/2022 01:59,1
AMAZON FBA,Transter AMA US,12.36,BIA-S925-CHAIN-045-140-180,14/04/2022 03:54,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,24/04/2022 19:52,1
AMAZON FBA,Transter AMA US,15.26,BIA-GP-CHAIN-015-120-500,24/04/2022 22:22,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,14/04/2022 23:49,1
AMAZON FBA,Transter AMA CA,24.51,BIA-S925-CHAIN-012-100-500,03/04/2022 03:50,1
AMAZON FBA,Amazon IT,18.49,BIA-GP-CHAIN-001-035-500,25/04/2022 03:55,1
AMAZON FBA,Amazon ES,11.99,BIA-S925-CHAIN-052-040-250,12/04/2022 16:00,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,13/04/2022 23:37,1
AMAZON FBA,Amazon IT,19.99,BIA-S925-CHAIN-019-110-220-250,25/04/2022 23:28,1
AMAZON FBA,Amazon FR,11.99,GS-GP-CHAIN-EXT-001,11/04/2022 17:32,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,30/04/2022 20:16,1
AMAZON FBA,Amazon UK,11.99,BIA-S925-CHAIN-012-100-500,27/04/2022 00:17,1
AMAZON FBA,Amazon FR,23.49,BIA-GP-CHAIN-007-040-700,01/04/2022 21:33,1
AMAZON FBA,Amazon UK,10.99,GS-GP-CHAIN-EXT-001,08/04/2022 03:16,1
AMAZON FBA,Transter AMA US,16.23,BIA-S925-CHAIN-052-040-250,21/04/2022 22:08,1
AMAZON FBA,Amazon IT,19.49,BIA-GP-CHAIN-012-100-450,04/04/2022 01:22,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,22/04/2022 01:19,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,11/04/2022 19:50,1
AMAZON FBA,Amazon DE,17.51,S925-WHI-EAR-STUD-040,14/04/2022 03:59,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,11/04/2022 16:21,1
AMAZON FBA,Transter AMA CA,20.8,GS-S925-HOOP-007,06/04/2022 21:44,1
AMAZON FBA,Amazon DE,15.99,BIA-S925-CHAIN-016-350-180,28/04/2022 03:33,1
AMAZON FBA,Transter AMA CA,24.94,BIA-S925-CHAIN-012-100-500,28/04/2022 22:33,1
AMAZON FBA,Amazon DE,11.09,GS-S925-CHAIN-EXT-001,22/04/2022 02:15,1
AMAZON FBA,Amazon DE,10.99,BIA-S925-CHAIN-052-040-250,12/04/2022 00:06,1
AMAZON FBA,Amazon FR,14.99,BIA-GP-CHAIN-001-035-360,05/04/2022 07:24,1
AMAZON FBA,Amazon DE,13.99,BIA-S925-CHAIN-001-035-700,11/04/2022 01:05,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,30/04/2022 01:16,1
AMAZON FBA,Amazon ES,17.64,S925-WHI-EAR-STUD-031,28/04/2022 21:17,1
AMAZON FBA,Amazon IT,35.49,BIA-S925-CHAIN-020-200-700,05/04/2022 00:26,1
AMAZON FBA,Amazon FR,12.99,BIA-S925-CHAIN-052-040-250,20/04/2022 20:50,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,19/04/2022 20:20,1
EBAY,EBAY1,6.89,BIA-S925-CHAIN-052-040-250,28/04/2022 13:34,2
AMAZON FBA,Transter AMA US,15.72,BIA-S925-CHAIN-019-110-220-250,12/04/2022 06:45,1
AMAZON FBA,Amazon FR,18.99,BIA-S925-CHAIN-019-110-220-250,29/04/2022 10:17,1
AMAZON FBA,Amazon FR,9.99,S925-WHI-EAR-CUFF-003,03/04/2022 21:17,1
AMAZON FBA,Amazon IT,12.99,BIA-S925-CHAIN-052-040-250,12/04/2022 18:45,1
AMAZON FBA,Amazon UK,17.99,BIA-S925-CHAIN-036-140-220-250,29/04/2022 18:29,1
AMAZON FBA,Amazon IT,18.49,BIA-GP-CHAIN-001-035-500,26/04/2022 14:59,1
AMAZON FBA,Transter AMA US,16.28,BIA-S925-CHAIN-052-040-250,13/04/2022 21:29,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,19/04/2022 11:03,1
AMAZON FBA,Amazon UK,10.99,GS-S925-CHAIN-EXT-001,11/04/2022 07:24,1
AMAZON FBA,Amazon UK,9.99,BIA-S925-CHAIN-019-110-190,27/04/2022 00:45,1
AMAZON,Transter AMA US,12.28,BIA-ROSE-CHAIN-001-035-360,26/04/2022 13:39,1
AMAZON FBA,Amazon ES,15.99,PAV-S925-HOOP-BALI-003-015,04/04/2022 00:12,1
AMAZON FBA,Transter AMA AU,15.99,GS-GP-CHAIN-EXT-001,18/04/2022 07:47,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,12/04/2022 09:16,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,25/04/2022 00:23,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,21/04/2022 02:16,1
AMAZON FBA,Amazon DE,9.24,GS-S925-CHAIN-EXT-001,02/04/2022 02:31,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,27/04/2022 03:26,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,27/04/2022 01:09,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,03/04/2022 15:48,1
AMAZON,Amazon FR,38.49,S925-WHI-NEC-CHA-025-047-500,18/04/2022 10:46,1
AMAZON FBA,Amazon ES,11.99,BIA-S925-CHAIN-052-040-250,20/04/2022 21:05,1
AMAZON FBA,Amazon UK,25.99,BIA-S925-CHAIN-020-200-700,30/04/2022 19:14,1
AMAZON FBA,Amazon IT,14.99,GS-S925-HOOP-007,20/04/2022 20:43,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-006-035-550,27/04/2022 15:41,1
AMAZON FBA,Transter AMA US,28.12,BIA-S925-CHAIN-020-200-700,27/04/2022 18:35,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,15/04/2022 16:57,1
AMAZON FBA,Amazon DE,15.12,BIA-S925-CHAIN-006-035-550,25/04/2022 23:50,1
AMAZON FBA,Transter AMA CA,19.07,BIA-S925-CHAIN-052-040-250,04/04/2022 01:26,1
AMAZON,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,25/04/2022 13:49,1
AMAZON FBA,Transter AMA CA,18.75,BIA-S925-CHAIN-052-040-250,21/04/2022 21:48,1
AMAZON FBA,Amazon ES,11.99,S925-WHI-EAR-CUFF-011,12/04/2022 23:10,1
AMAZON FBA,Amazon UK,13.99,BIA-S925-CHAIN-001-040-700,01/04/2022 19:55,1
AMAZON FBA,Amazon UK,12.99,BIA-GP-CHAIN-020-200-190,27/04/2022 16:39,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,06/04/2022 21:22,1
AMAZON FBA,Amazon DE,10.99,GS-ROSE-CHAIN-EXT-001,29/04/2022 03:51,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,04/04/2022 19:20,1
AMAZON FBA,Amazon ES,20.99,BIA-S925-CHAIN-019-110-450,28/04/2022 20:56,1
AMAZON FBA,Amazon FR,11.99,GS-S925-CHAIN-EXT-001,26/04/2022 00:23,1
AMAZON FBA,Transter AMA CA,21.12,BIA-GP-HOOP-HIN-010,20/04/2022 16:59,1
AMAZON FBA,Amazon DE,10.99,GS-GP-CHAIN-EXT-001,26/04/2022 00:50,1
AMAZON FBA,Amazon ES,14.49,BIA-S925-CHAIN-045-140-180,26/04/2022 17:30,1
AMAZON FBA,Amazon DE,13.99,PAV-S925-HOOP-BALI-003-015,19/04/2022 02:13,1
AMAZON FBA,Amazon DE,13.99,BIA-GP-CHAIN-001-035-500,08/04/2022 01:23,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,04/04/2022 00:58,1
AMAZON FBA,Transter AMA US,11.58,PAV-S925-EAR-BALL-001-020-2PAIR,26/04/2022 10:31,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,09/04/2022 21:27,1
AMAZON FBA,Amazon ES,11.99,BIA-S925-CHAIN-052-040-250,28/04/2022 23:32,1
AMAZON FBA,Transter AMA CA,18.58,BIA-S925-CHAIN-052-040-250,16/04/2022 12:58,1
AMAZON FBA,Amazon UK,11.99,BIA-GP-CHAIN-012-100-450,24/04/2022 16:51,1
AMAZON FBA,Amazon DE,14.99,BIA-S925-CHAIN-006-035-550,26/04/2022 13:36,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-020-200-190,26/04/2022 19:52,1
AMAZON FBA,Amazon ES,13.99,BIA-S925-CHAIN-019-110-190,09/04/2022 08:54,1
AMAZON FBA,Amazon UK,12.99,BIA-S925-CHAIN-019-110-220-250,20/04/2022 11:43,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,16/04/2022 02:19,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,26/04/2022 18:29,1
AMAZON FBA,Amazon DE,11.99,BIA-GP-CHAIN-001-035-360,26/04/2022 01:54,1
AMAZON FBA,Amazon IT,14.99,GS-S925-HOOP-007,26/04/2022 22:25,1
AMAZON FBA,Amazon ES,23.49,BIA-GP-CHAIN-007-040-700,20/04/2022 20:47,1
AMAZON FBA,Amazon FR,9.99,S925-WHI-EAR-CUFF-003,16/04/2022 13:45,1
AMAZON FBA,Amazon DE,10.07,PAV-S925-EAR-BALL-001-020-2PAIR,11/04/2022 09:36,1
AMAZON FBA,Amazon DE,28.99,S925-WHI-COM-EAR-006,21/04/2022 23:16,1
AMAZON FBA,Amazon ES,21.49,BIA-GP-HOOP-HIN-020,27/04/2022 21:32,2
AMAZON FBA,Amazon FR,38.49,S925-WHI-NEC-CHA-025-047-500,22/04/2022 01:08,1
AMAZON FBA,Amazon IT,9.99,S925-WHI-EAR-CUFF-003,14/04/2022 22:29,1
AMAZON FBA,Transter AMA CA,45.54,S925-WHI-RIN-HAM-001-P,26/04/2022 19:55,1
AMAZON FBA,Transter AMA AU,15.99,BIA-GP-CHAIN-001-035-360,27/04/2022 07:53,1
AMAZON FBA,Amazon ES,9.99,S925-WHI-EAR-CUFF-001,21/04/2022 00:16,1
AMAZON FBA,Transter AMA CA,23.15,BIA-GP-CHAIN-012-100-360,28/04/2022 02:30,1
AMAZON FBA,Amazon UK,10.99,BIA-S925-CHAIN-052-040-250,20/04/2022 21:17,1
AMAZON FBA,Amazon DE,10.99,GS-S925-CHAIN-EXT-001,20/04/2022 18:40,1
AMAZON FBA,Amazon DE,10.99,GS-ROSE-CHAIN-EXT-001,27/04/2022 02:25,1
AMAZON FBA,Transter AMA CA,29.03,S925-YEL-BRA-CHA-004-200,01/04/2022 08:16,1
AMAZON FBA,Amazon UK,10.99,GS-S925-CHAIN-EXT-001,26/04/2022 01:06,1
AMAZON FBA,Amazon IT,12.99,BIA-S925-CHAIN-052-040-250,27/04/2022 19:55,1
